transaction_id,customer_ref,product_sku,product_category,qty,unit_price,currency,discount_pct,payment_method,transaction_datetime,store_channel,campaign_code
26641fed-808a-4a5c-ab64-9c2b1c943af9,,SKU-1136,Beauty,3,2452.27,THB,0.0,promptpay,2024-07-19 22:04:38,ไอคอนสยาม,
f7a2b14c-bd99-463c-bcc4-65ba5fdcf6f8,118,SKU-1061,Home & Living,3,2953.81,THB,10.0,CASH,2024-07-12 15:28:05,CTW,nua24
c89636a1-51d1-42eb-983d-797d1023eb14,726,SKU-1197,Home & Living,1,518.23,THB,0.0,line pay,2024-06-11 11:49:07,EM,SP24
f7fafca3-38aa-4bc0-af9e-d3bfa78475d9,778,1116,Beauty,1,645.72,THB,10.0,CASH,2024-08-17 16:51:25,Central World,
b8e1c2e7-5d3d-4e1d-bc8f-8423c25ad6eb,716,SKU_1050,Beauty,5,"2,947.62",THB,20.0,LINEPAY,2024-06-27 20:24:34,Online,FSJ24
5b7d8019-835e-4484-bb5f-14285914bba0,34,SKU-1179,Home & Living,5,834.16,THB,20.0,Credit card,2024-08-19 16:26:16,เซ็นทรัลเวิลด์,NUA24
67c17b73-ef72-414d-aa27-de11e6870d8e,465,SKU-1198,Beauty,1,"2,809.88",THB,15.0,QR,2024-06-26 20:17:06,ICONSIAM,
f4889ad2-542a-4a04-bd4b-771a299e3ca7,37,SKU-1157,Home & Living,3,1559.13,THB,10.0,PromptPay,2024-08-23 19:13:02,ONLINE,
bfe5d167-ad49-46cc-83a0-bc12e45b44a9,719,SKU_1068,Sports,1,"2,127.54",THB,20.0,Credit Card,2024-06-21 15:31:33,,FSJ24
86f0942c-78f3-4995-b156-d189f8545fc4,163,SKU-1028,Fashion,4,"1,602.97",THB,0.0,Cash,2024-06-27 13:17:02,Icon Siam,fsj24
d95d1913-8907-4524-903a-b3ee657fba01,361,SKU-1036,Home & Living,1,"4,311.69",THB,20.0,Cash,2024-06-03 15:43:28,EmQuartier,
f6ebdd76-4749-4144-af63-3d6b329fb9e1,1153,1177,Home & Living,5,3030.45,THB,0.0,Credit card,2024-07-09 12:54:20,ONLINE,BTS24
b30cf6d5-ff44-4f4f-b2b7-1f650d4a0f23,176,SKU-1001,Home & Living,1,309.34,THB,20.0,Credit card,2024-07-28 21:18:57,CTW,
2a115b1f-6227-4b4f-84ea-bafae017ff5c,76,SKU_1017,Fashion,2,3536.27,THB,0.0,LINE Pay,2024-08-19 21:33:41,Icon Siam,
05241491-2d2c-42c0-abce-e6020f5a9c6b,478,SKU-1058,Beauty,3,3084.56,THB,5.0,CC,2024-07-01 11:27:33,CTW,SP24
7e04d8e6-2396-4bd0-be94-169acceed2ad,648,SKU-1066,Sports,1,"1,156.26",THB,0.0,Cash,2024-06-10 12:33:46,Siam,nua24
a8cf18e4-7bfa-40e0-911c-f62fcc4bf9cd,331,SKU-1036,Sports,5,471.99,THB,10.0,cash,2024-07-06 17:27:53,ICONSIAM,
d9263494-a16d-4f05-b8e0-0d2b65c16b8e,209,SKU_1137,Fashion,1,2920.90,THB,5.0,QR/PromptPay,2024-06-20 21:00:50,ไอคอนสยาม,
c9fb7694-bbac-4802-84ce-f844fbe63515,278,SKU-1007,Fashion,2,2755.00,THB,15.0,Credit card,2024-08-03 20:27:16,สยาม,
6b4fa3ef-b651-4512-906e-9328db20205b,791,SKU_1021,Home & Living,5,"1,693.44",THB,0.0,cash,2024-07-07 14:42:13,สยาม,NUA24
f56cbfb8-7ad8-4e3a-841b-0b4430e51b0d,1290,1139,Electronics,1,"4,698.28",THB,5.0,LINEPAY,2024-07-19 20:45:48,Online,
b82dd17e-7b48-476d-b45e-310d72a0d3ed,353,SKU_1150,Beauty,4,"3,036.95",THB,10.0,CC,2024-06-24 14:47:23,SIAM branch,
b1258886-3fe4-4288-81e5-bcbf30138aa8,354,1139,Electronics,2,2921.78,THB,10.0,Credit Card,2024-07-24 12:51:42,SIAM branch,
2acbf07c-de18-4942-9edb-7f6edc9a3a7e,,SKU-1008,Beauty,4,3498.16,THB,15.0,CC,2024-08-13 14:26:49,EM,MEA24
44e752fa-cd34-4c0d-bb35-42273419a8f8,378,1127,Beauty,2,"1,993.14",THB,5.0,LINE Pay,2024-07-29 14:15:37,SIAM branch,
cff2d7fa-2019-4ba2-bd49-553e856fe938,317,1120,Home & Living,3,"3,743.82",THB,5.0,PromptPay,1721657169,Icon Siam,
54753e2b-fa61-40ad-9461-c6fe49b4aa2b,540,SKU_1020,Sports,1,3357.70,THB,10.0,Credit card,2024-08-03 12:51:14,ONLINE,
eaba27b3-2449-4872-b566-3c232e036205,721,1151,Electronics,2,"2,499.80",THB,10.0,QR,2024-07-05 09:07:48,Icon Siam,NUA24
e133fc20-6cc4-41c4-a477-aefd4c69e239,590,SKU-1051,Sports,4,"1,940.36",THB,0.0,Credit card,2024-06-13 19:35:26,ไอคอนสยาม,
e6d4d54b-5410-4742-89b5-c4dae1e4d5fc,232,SKU-1076,Electronics,1,"4,081.73",THB,10.0,PromptPay,2024-06-22 18:51:49,SIAM branch,SP24
39cf1da2-9f96-42a7-9b1d-70309751757b,40,SKU-1069,Sports,2,"1,212.03",THB,10.0,PromptPay,2024-07-18 09:26:47,เซ็นทรัลเวิลด์,
989ac6fd-7cec-40df-8d5c-39bdca1a8d0b,125,SKU-1097,Home & Living,4,"2,504.77",THB,0.0,credit card,1720159537,EM,
136fbf5e-0c82-4c58-a495-e0d2ceb5f513,689,SKU-1008,Electronics,1,"4,222.81",THB,15.0,Credit card,2024-08-11 20:27:16,Central World,NUA24
ca6a7a7e-3b57-455b-8691-82838eecd4b9,104,SKU_1059,Home & Living,4,4996.27,THB,20.0,CC,2024-06-26 19:00:03,EM,SP24
6712c019-15f4-4cbe-a8e5-0395d467d990,558,SKU-1018,Fashion,1,"2,397.34",THB,15.0,cash,2024-08-13 20:23:09,ONLINE,
7381b8a5-afe4-4313-9fe1-e2fcb7be0a5d,221,SKU-1155,Electronics,4,"1,684.61",THB,0.0,promptpay,2024-07-03 20:37:39,Web,
b1020397-be3b-42c8-a276-e1c7b0aa2fc9,,SKU-1160,Electronics,5,713.94,THB,0.0,CC,2024-08-05 13:05:55,ไอคอนสยาม,
8f7cdf76-4f3b-4094-ae3f-8d4e9bba2ce5,,SKU-1103,Home & Living,4,1316.13,THB,0.0,LINE Pay,2024-07-23 11:31:18,สยาม,
d9f01597-a32c-49c9-9f05-11c27cbc0219,704,SKU_1134,Sports,4,"1,183.35",THB,0.0,QR,2024-08-08 16:39:21,สยาม,
f409b40b-db8f-4028-8b44-2b33400d2a97,483,1007,Fashion,1,1213.03,THB,5.0,LINE Pay,2024-07-15 09:54:06,Icon Siam,
82989732-4045-46d7-978e-47f9fd5d6d81,452,SKU-1181,Sports,2,4388.94,THB,5.0,Credit card,2024-07-18 17:40:42,CTW,
ea7dd01a-a983-4bf5-9be9-bd6aa966574b,763,SKU-1164,Home & Living,4,2911.02,THB,0.0,credit card,2024-07-09 22:50:16,EmQuartier,
f5520ff1-9735-45b0-8f75-55d73d2586a4,229,SKU-1070,Beauty,3,"1,728.40",THB,15.0,CC,2024-06-24 15:58:08,ICONSIAM,
7e9fd3aa-e5b5-47df-a5d8-1409c246c9a8,,SKU-1185,Fashion,3,"4,092.21",THB,10.0,Credit Card,2024-07-31 21:46:04,Siam,MEA24
a0b85b4a-983e-4594-be47-6cd17f3438fe,409,SKU_1060,Home & Living,5,"2,917.34",THB,5.0,LINEPAY,2024-08-15 16:33:02,EmQuartier,
63d792b2-7da4-4901-a0af-eeac609924d5,395,1046,Beauty,4,2540.76,THB,15.0,LINEPAY,2024-08-15 19:46:54,เซ็นทรัลเวิลด์,nua24
7f6ba56a-5034-4552-bbba-742a6949d726,234,SKU-1096,Sports,5,2766.43,THB,0.0,credit card,2024-08-10 12:59:29,Siam,MEA24
81ac3c0a-3624-4b00-b852-ec5533c3c6ef,186,SKU-1062,Beauty,2,2047.10,THB,15.0,CC,2024-06-10 15:06:51,SIAM branch,sp24
e0ff6615-edc5-4bfd-b5ec-66351f73316d,188,SKU-1022,Sports,-3,167.48,THB,5.0,PromptPay,2024-06-06 11:23:29,ONLINE,
0669ccdf-22d6-4359-bf05-5f53e96a0de0,256,SKU-1154,Home & Living,3,4483.90,THB,115.2,promptpay,2024-07-07 12:15:05,,
22c142f4-a643-4343-9e67-5ea221192985,599,SKU-1140,Beauty,1,2301.82,THB,0.0,promptpay,2024-06-27 19:21:38,สยาม,
c22b8f17-00ec-4b2a-89cd-fce512738457,428,SKU_1155,Electronics,4,"1,495.35",THB,0.0,PromptPay,2024-07-23 22:44:51,Central World,NUA24
45f77ca8-99ec-468d-8728-49384ade2b5a,326,SKU_1056,Beauty,2,"1,102.84",THB,5.0,cash,2024-07-14 13:52:29,SIAM branch,BTS24
457fe1a1-8682-4bf8-946c-cd4aeaf51f99,647,SKU-1056,Electronics,5,4114.85,THB,0.0,Credit card,2024-07-23 18:35:54,,
c3cb2e39-90db-4aac-a512-6b852e3fab80,,SKU-1036,Home & Living,3,"2,403.83",THB,15.0,CC,2024-07-07 15:37:25,ไอคอนสยาม,
912d6713-6c02-490c-82b7-bf54f23f1e75,,SKU-1199,Home & Living,4,"4,397.24",THB,10.0,QR/PromptPay,2024-06-24 12:12:59,SIAM branch,NUA24
8f706b1f-57e3-4eaa-af82-21bfed15980c,107,SKU-1014,Electronics,1,"3,304.24",THB,0.0,PromptPay,2024-07-27 20:50:52,,
40bec3f3-29d3-4adf-8228-2e65c1ac402e,514,SKU_1021,Fashion,2,3711.70,THB,15.0,QR/PromptPay,2024-07-22 09:18:14,สยาม,
a2448272-fb8a-4e74-bd27-de9e2a076380,157,SKU_1043,Fashion,2,3671.48,THB,5.0,LINEPAY,2024-08-06 14:48:02,ICONSIAM,
19e9b56b-977c-4d5b-a88c-f09160851709,197,SKU-1160,Sports,1,3821.62,THB,0.0,Credit card,2024-08-12 18:44:56,เอ็มควอเทียร์,
a41bd821-df02-42f3-86e7-96f72a8c8c02,451,SKU_1140,Beauty,1,"1,196.53",THB,0.0,cash,2024-07-11 16:25:13,เอ็มควอเทียร์,
61d9706b-e245-42ab-92e5-ad9b26ec425c,797,SKU-1189,Fashion,2,2162.82,THB,0.0,PromptPay,2024-07-03 18:49:25,EmQuartier,SP24
bafac0bb-c47e-45d6-8ba9-ea4a35f3e0d5,431,SKU-1066,Electronics,4,682.72,THB,10.0,LINE Pay,2024-08-16 11:43:13,CTW,
c6e81e2b-bd50-4c2f-aaf2-8784642cce60,356,SKU-1025,Beauty,4,4278.02,THB,15.0,Credit card,2024-06-08 11:31:44,Web,
300adf7d-90da-47de-ad53-1cb685b62e7f,456,SKU-1103,Electronics,2,"4,634.61",THB,15.0,cash,2024-06-12 09:35:19,EmQuartier,
bfb9d11f-e5b1-405d-a238-79087eef61df,511,1153,Electronics,1,1462.35,THB,15.0,CASH,2024-06-18 22:44:21,เซ็นทรัลเวิลด์,
260c4d20-1815-46cf-9785-bbe718a6379f,456,SKU-1087,Electronics,3,"4,718.52",THB,15.0,PromptPay,1723960910,EmQuartier,NUA24
a59d3066-51cc-4b29-9f07-96fdcde2f533,412,SKU-1176,Electronics,1,2878.80,THB,10.0,QR,2024-07-13 18:08:16,EmQuartier,NUA24
17db0c53-2af2-4936-94a0-3184b12fd1ea,557,SKU_1080,Fashion,2,"2,344.24",THB,5.0,LINE Pay,2024-06-03 15:54:40,ไอคอนสยาม,nua24
c0f38d6b-3bb9-4478-993a-404cd87c2088,,SKU-1185,Sports,5,4565.58,THB,0.0,QR/PromptPay,2024-07-01 12:25:51,EmQuartier,
f47bf579-3d6f-4045-a118-50d0c6fb4fa8,170,SKU-1123,Beauty,3,4819.42,THB,10.0,QR,2024-08-22 16:00:11,Siam,
6b4b5ddd-d467-4bed-9ff9-126b0a504fe5,469,SKU-1196,Electronics,1,"2,184.82",THB,20.0,QR/PromptPay,2024-06-16 17:02:39,ไอคอนสยาม,
da383c50-e480-49de-8af5-37ad1d52a218,,SKU_1163,Electronics,1,"3,167.18",THB,10.0,promptpay,2024-06-14 11:03:14,Web,SP24
add9c56a-1c56-4fdd-a3d0-ea68b743f7c2,28,SKU-1119,Beauty,5,"2,898.81",THB,20.0,CASH,2024-06-27 16:16:34,EM,sp24
f4cb7fdb-00ba-4d64-a37f-bc10bec9bf96,547,SKU_1128,Fashion,2,"2,041.47",THB,15.0,credit card,2024-08-13 21:05:22,Siam,
523ec103-ec28-4f91-863b-18296ee98d1d,423,SKU-1059,Sports,2,"3,242.41",THB,0.0,LINE Pay,2024-07-18 18:57:37,Web,BTS24
a3df5d07-6e26-4bb3-a5f9-885c14416030,658,SKU-1005,Electronics,4,"1,338.68",THB,10.0,Credit card,2024-07-05 21:18:33,Siam,
450190ec-4ad3-4605-8957-7d9712ce755c,214,SKU-1069,Fashion,5,"1,727.99",THB,15.0,CC,2024-06-13 17:52:22,เซ็นทรัลเวิลด์,sp24
9d046bcf-5a84-4d4b-9f46-9613023729be,573,SKU-1132,Beauty,4,2626.58,THB,20.0,PromptPay,2024-07-17 17:19:02,สยาม,BTS24
c80c0d12-3f90-45e8-acc9-0b0b9d629974,472,1117,Fashion,3,2316.77,THB,0.0,promptpay,2024-06-16 18:15:17,CTW,
2b25a0db-44ea-4290-9e63-46a016fe16a1,708,SKU-1004,Home & Living,1,"1,405.12",THB,0.0,LINE Pay,2024-08-03 18:51:24,EM,MEA24
40042a2f-7d7e-4d1d-9354-c3b8758c8fcc,104,SKU-1127,Beauty,2,"2,623.23",THB,10.0,cash,2024-07-11 10:32:39,ICONSIAM,
be4379a9-6c1f-4009-bd24-597af058241f,268,SKU-1053,Electronics,5,817.77,THB,15.0,QR/PromptPay,2024-07-08 12:33:43,Central World,NUA24
5b6900a7-8c3d-4546-8094-5f5177187320,10,SKU-1145,Sports,4,2937.25,THB,0.0,LINE Pay,2024-07-02 20:43:51,Web,
d0278a58-a41b-438d-aa02-1457082903e5,21,SKU_1087,Electronics,1,235.81,THB,20.0,QR/PromptPay,2024-06-21 18:21:07,ICONSIAM,
f2f81f5b-d8bb-4073-8a5b-b69fb1bbf88e,333,SKU-1020,Sports,3,685.62,THB,15.0,credit card,2024-07-20 22:15:40,Siam,
97272de0-ba53-4b98-8e0a-7af5dd1f5782,89,SKU-1038,Sports,2,1619.91,THB,20.0,CC,2024-07-17 13:06:26,ไอคอนสยาม,BTS24
3a2f4d22-a6d8-42cd-bcde-79519d4a00ff,835,1031,Electronics,4,"1,405.34",THB,10.0,cash,1723188868,EmQuartier,
b6aa2b28-bbd1-4f5d-aa26-b75a49bc45d3,178,SKU-1033,Fashion,4,438.98,THB,5.0,cash,2024-08-09 21:01:01,EM,
d84e08b5-27ef-442e-9d11-34dd4b3e43f4,562,1171,Beauty,4,3512.19,THB,15.0,QR/PromptPay,2024-06-26 13:41:18,ONLINE,
fa86a54a-f868-429d-a047-269145f0a600,480,SKU-1081,Electronics,3,"1,891.77",THB,0.0,promptpay,2024-08-20 10:43:01,Icon Siam,mea24
724ebd11-6e3d-4b0e-96d6-0cb982f95bc8,664,SKU-1096,Beauty,2,"1,998.44",THB,0.0,Cash,2024-07-18 11:31:32,Central World,
34b64303-2994-4a90-9aa3-48212249210d,592,SKU_1133,Electronics,2,"3,344.80",THB,0.0,credit card,2024-06-11 11:28:58,สยาม,SP24
3055f284-cdf5-4c13-a5e9-547774443e8d,,SKU_1030,Sports,2,2931.30,THB,0.0,promptpay,2024-08-18 18:12:59,Central World,MEA24
235b9d35-e098-4910-ab44-5a91a248563c,211,SKU_1005,Sports,4,"3,401.41",THB,0.0,Cash,2024-07-21 21:38:30,SIAM branch,
8a5419e2-de2d-41ca-8b4e-94d7e214cb7e,156,SKU-1004,Sports,5,4673.10,THB,0.0,Credit Card,2024-08-10 17:46:03,สยาม,MEA24
037c5c0b-5764-4f09-9877-3678c254ee02,645,SKU-1197,Home & Living,5,2751.41,THB,15.0,cash,2024-06-23 21:22:12,เซ็นทรัลเวิลด์,
fd7b8fc2-0867-4c75-93b5-171b63fd2b53,787,SKU_1006,Fashion,4,"2,503.84",THB,0.0,Credit Card,2024-07-07 15:40:25,Central World,
cafd71a4-a967-4531-8bb0-de4f0d5715c9,110,SKU-1190,Home & Living,2,4136.55,THB,20.0,promptpay,2024-06-03 15:19:08,เอ็มควอเทียร์,
45cce383-057f-4ad4-844a-82b2196a7b8a,180,SKU-1135,Electronics,1,3799.94,THB,0.0,line pay,2024-07-14 17:45:03,ICONSIAM,
3f715307-8d41-4606-abc8-91899e6516d1,8,1106,Sports,3,629.79,THB,5.0,QR,2024-08-27 19:38:37,EmQuartier,
77ef7375-99d5-4979-b7ed-10e1a01b15c8,70,SKU-1057,Home & Living,4,2474.08,THB,10.0,PromptPay,2024-06-01 09:06:32,EmQuartier,
0c90fa1d-30d3-4e0c-90c2-da5de7d3fba4,282,SKU-1030,Beauty,1,1601.72,THB,15.0,credit card,2024-06-06 09:43:34,Icon Siam,
72ded3db-192e-4f85-a1f1-db8a4585712c,192,SKU-1031,Sports,1,"1,232.05",THB,0.0,CC,2024-06-21 16:58:22,SIAM branch,
6eb7959c-7c64-4dd5-a94f-025cc82b69a4,622,SKU_1106,Sports,3,1460.24,THB,10.0,line pay,2024-06-01 12:47:10,,
cce64d58-7a76-490d-b584-d36797160ec6,650,SKU_1107,Home & Living,2,2285.39,THB,0.0,Cash,2024-07-30 11:12:00,EmQuartier,
54d45df5-c2f1-4a0a-a879-a20b86a9cb96,448,1143,Electronics,5,807.39,THB,0.0,Credit card,2024-07-06 18:01:14,เซ็นทรัลเวิลด์,NUA24
7b955b3c-ecf1-4165-8547-8a9067ac0a54,111,SKU_1093,Electronics,4,1706.90,THB,0.0,cash,2024-07-01 13:41:24,EmQuartier,BTS24
09b32622-02cf-4c53-8ef7-badaf0151696,545,SKU-1198,Sports,2,"2,342.44",THB,0.0,Credit Card,2024-08-28 17:11:34,CTW,
bb65d9f6-fed5-4ffe-83cc-bee640262538,,SKU-1157,Beauty,3,"2,725.89",THB,10.0,Credit Card,2024-08-24 18:00:30,เซ็นทรัลเวิลด์,
8c289686-2abe-43bd-803d-039094ff2b4e,750,SKU-1149,Home & Living,-3,170.68,USD,0.0,promptpay,2024-06-23 10:20:39,Online,NUA24
11c1d1ae-fb98-4f13-9878-d796aff662fe,101,1038,Electronics,1,"1,739.75",THB,5.0,CASH,2024-06-18 14:02:00,Online,
9c1de7da-525c-46f5-9df0-ec4db971107d,652,1009,Beauty,5,786.75,THB,15.0,LINE Pay,2024-07-22 12:30:34,CTW,NUA24
b246f737-e1b5-42b7-ab51-8faf137c90b4,454,SKU-1170,Sports,5,"3,776.31",THB,10.0,line pay,2024-08-16 09:52:15,EmQuartier,NUA24
233819a0-9d33-400c-a9a1-4d5fe52102a5,329,SKU-1090,Sports,4,"1,672.97",THB,0.0,CASH,2024-06-08 09:23:57,เซ็นทรัลเวิลด์, NUA24 
8bad2c2d-6136-448d-9944-7e7afb093414,750,SKU-1008,Sports,1,4490.78,THB,20.0,Credit Card,2024-08-09 09:03:24,ONLINE,
2be9bd95-6e15-4b70-85c5-3ebd43c261b4,,SKU-1184,Home & Living,4,441.57,THB,15.0,PromptPay,2024-07-15 20:44:09,Icon Siam,
45f38c8c-1f0a-4227-9a5f-0cd274f665cd,453,SKU-1076,Sports,5,2444.79,THB,20.0,Credit Card,2024-08-21 10:23:54,ONLINE,
a19d836e-64a8-4c6f-bbd9-8bfc1df8a255,551,SKU-1123,Beauty,5,626.71,THB,0.0,Credit card,2024-08-26 19:04:07,ไอคอนสยาม,
26ca0876-21b6-4e20-9acc-2e069714c470,73,SKU_1057,Fashion,1,"4,993.96",THB,15.0,Credit Card,2024-06-20 19:00:16,Online,
7e1a3b39-759f-47c2-986f-1151bb1337ea,,SKU-1068,Electronics,2,2251.03,THB,0.0,line pay,2024-06-26 16:53:44,ไอคอนสยาม,
b9e1713c-b4bd-42ee-a307-e5cedd05d3bf,129,SKU-1062,Sports,1,"3,845.36",THB,20.0,credit card,2024-06-29 14:01:23,Icon Siam,
bbf23e68-dd51-46bf-895e-0afac9d24b42,,SKU-1019,Electronics,1,4738.16,THB,10.0,Credit card,2024-07-01 20:41:54,EmQuartier, BTS24 
4758cbed-e7af-4c0e-9144-371aa3fcc724,285,SKU_1177,Home & Living,3,4276.14,THB,0.0,QR,1718977856,EmQuartier,sp24
302ad2dc-621e-4679-9056-dc04778dfaa4,363,SKU_1173,Beauty,4,"2,027.51",THB,5.0,line pay,2024-06-25 19:35:52,ICONSIAM,SP24
51044e15-7a52-41b0-a04e-bb49afae0e0b,55,SKU-1022,Electronics,3,176.22,THB,0.0,CC,2024-07-31 10:21:39,,
09999d5f-83ef-46eb-8259-e16289be47fb,229,SKU-1070,Fashion,3,1521.55,THB,0.0,Credit card,2024-08-17 13:43:38,,NUA24
e78bc63c-7ba0-43b2-8873-5823162cc561,212,SKU-1088,Home & Living,1,2175.33,THB,20.0,promptpay,2024-08-29 10:11:51,ONLINE,NUA24
630b0f1c-9f9e-44aa-98ba-47785f4992e8,320,SKU_1084,Home & Living,4,2923.38,THB,0.0,LINEPAY,2024-06-16 22:14:34,Web,
a1e02c0f-1c68-48c4-bb19-1f604f347e7f,765,SKU-1013,Fashion,2,4339.25,THB,20.0,QR/PromptPay,2024-07-02 21:43:12,ONLINE,nua24
55c28fd9-9ae3-47ea-97aa-fafa03764234,222,SKU_1177,Fashion,5,"1,436.04",THB,5.0,promptpay,2024-07-07 19:10:59,ONLINE,BTS24
d35b8f76-e457-457e-89ac-69cc5e6c8ac1,334,SKU-1192,Electronics,3,"3,132.24",THB,20.0,Cash,2024-07-13 21:46:49,Central World,NUA24
64670108-d15c-484d-a262-8a6c90f08abc,723,SKU_1025,Home & Living,4,"3,934.84",THB,15.0,line pay,2024-06-21 20:25:12,Siam,
6f393a9a-4306-418f-8fb3-a5bb53d2bb56,205,SKU-1003,Fashion,1,4133.74,THB,5.0,line pay,2024-08-08 12:43:12,Siam,
25a6586b-58c4-4121-a8db-5d1e70d8dc85,215,SKU-1047,Sports,4,711.62,THB,5.0,QR/PromptPay,2024-06-20 15:43:25,Online, NUA24 
a957f9b9-c7bb-410c-adc8-9fbc23772214,610,SKU_1068,Home & Living,2,3173.70,THB,0.0,LINE Pay,2024-07-06 09:44:00,Central World,
a0f69426-662b-4ce3-8e40-1cd584711718,,SKU_1156,Electronics,1,570.37,THB,10.0,Credit card,2024-07-16 21:04:05,เอ็มควอเทียร์,
220cf1e6-91b9-401e-b5d5-c70697315a1c,779,1183,Sports,1,"2,171.53",THB,5.0,cash,2024-06-25 18:16:36,เซ็นทรัลเวิลด์,SP24
739d6516-ce92-43e9-9dc7-a833e1d7f3d0,176,SKU_1062,Sports,2,632.24,THB,0.0,credit card,2024-07-20 11:27:13,Siam,nua24
691dadb4-7823-46bc-bb11-0836f99314bb,215,SKU-1068,Fashion,4,"3,466.47",THB,15.0,Credit Card,2024-08-19 15:44:53,เซ็นทรัลเวิลด์,
def775fd-2041-441c-ad78-ec3cdfa3b107,,SKU-1138,Home & Living,1,"4,158.01",THB,5.0,line pay,2024-07-21 10:32:27,ICONSIAM,
325f8557-bae2-4a06-9c12-c03a3d357286,682,SKU-1050,Electronics,5,"1,783.33",THB,0.0,QR,2024-08-06 20:26:29,Central World,MEA24
dfa82a41-7775-43b0-b424-042dd1d97cd0,7,SKU-1139,Sports,1,"2,047.86",THB,0.0,QR,2024-07-19 09:26:04,เซ็นทรัลเวิลด์,
c766f2af-7e27-4fbc-80f0-56648aa1118f,119,SKU_1041,Sports,4,1510.64,THB,15.0,QR,2024-07-12 15:50:13,Central World,
4f13923b-8392-40b1-bfad-75e361c097f7,477,1126,Electronics,1,973.89,THB,20.0,promptpay,2024-06-09 22:52:25,EM,sp24
db945920-d754-44af-8405-7c7dda017068,,SKU-1140,Sports,5,868.68,THB,10.0,CC,2024-08-26 16:17:21,ICONSIAM,
c07f2977-c789-4638-8538-39bbd661e6a7,175,SKU_1032,Fashion,2,2159.76,THB,0.0,Credit card,2024-08-11 14:24:19,ICONSIAM,
18cc8933-0433-45e5-b6a4-c60e2d16ca47,149,SKU-1147,Home & Living,-3,1208.39,THB,10.0,promptpay,2024-08-15 15:04:25,ONLINE,nua24
141c14b8-c4b2-4083-95e0-da8093874187,126,1156,Electronics,2,3784.48,THB,10.0,line pay,2024-07-25 13:13:31,ไอคอนสยาม,
4cd5d11a-d6b5-4394-b091-2dfb5c618177,340,SKU-1123,Sports,1,4768.46,USD,5.0,LINE Pay,2024-07-01 16:48:42,ไอคอนสยาม,sp24
b39969f5-2f4f-4d19-b292-9d0501d974c3,438,SKU-1160,Sports,2,2621.97,THB,0.0,cash,2024-07-22 21:46:08,EM,NUA24
ca6c28a8-8827-42e0-aed1-4e273dbfcdfa,431,SKU-1087,Sports,2,"3,833.94",THB,0.0,Credit card,1717240235,SIAM branch,NUA24
2450583d-8a1a-48d0-9bbb-cc32ff228371,205,SKU_1046,Sports,3,"3,926.79",THB,0.0,Credit card,2024-08-06 13:16:01,Central World,
4c4af886-d8ff-43f2-9ce5-89175a10a560,575,SKU_1194,Sports,1,"1,780.69",THB,0.0,credit card,2024-07-26 14:20:25,เซ็นทรัลเวิลด์,bts24
d26933c9-c41e-4317-b073-60d218eecc50,4,SKU-1081,Home & Living,3,3430.36,THB,0.0,LINE Pay,2024-06-06 19:28:40,สยาม,nua24
26b4e640-c7b6-4dd4-b856-fdc567e6adbf,91,SKU-1177,Fashion,3,3152.16,THB,0.0,QR/PromptPay,2024-08-25 11:36:37,EM,
ac8887c5-2af9-4182-a4bf-1edbf6209c6f,392,SKU-1079,Sports,4,1170.41,THB,10.0,credit card,2024-06-25 09:30:20,Web,
97789079-22a3-4b5b-acb0-e5d1e580f844,,SKU-1165,Home & Living,5,4926.23,THB,0.0,line pay,2024-08-22 18:45:53,EM,MEA24
2b78818c-e251-4e01-8721-a21a74645f56,,1067,Home & Living,4,4791.19,THB,0.0,cash,2024-08-05 20:00:34,ONLINE,
0531782f-a80f-4b35-9b1c-2537a68f79e2,146,SKU-1143,Fashion,2,2907.28,THB,0.0,CC,2024-07-31 18:51:11,SIAM branch,NUA24
e47f84a5-fb68-4556-8184-b863e0bcb908,,SKU-1143,Home & Living,1,2872.59,THB,5.0,LINE Pay,1718184901,ICONSIAM, SP24 
fb498416-b26c-4adb-9b62-9e045f844b73,259,SKU-1055,Home & Living,3,"4,633.37",THB,15.0,Credit card,2024-07-06 11:56:02,เซ็นทรัลเวิลด์, BTS24 
89ff66a1-b12b-4957-a256-a9f3499cbd24,454,SKU-1061,Fashion,4,3691.40,THB,5.0,QR,2024-08-16 09:37:57,SIAM branch,
aa41f801-4046-4382-9d64-595ac1a23cb3,271,SKU_1100,Sports,2,"4,705.69",THB,20.0,PromptPay,2024-08-01 22:23:37,Web,
4c771cd0-cb33-47d9-96f8-962a87d0a7f3,161,SKU-1189,Sports,2,1584.71,THB,20.0,Credit Card,2024-06-25 11:41:15,CTW, FSJ24 
d0755af9-dbc3-4b41-b6fc-190d575109ae,264,SKU-1098,Home & Living,3,"1,751.89",THB,20.0,CC,2024-08-12 21:53:10,เซ็นทรัลเวิลด์,
c9a215ea-ae6d-4cfc-bd1f-c96aeb5b0f71,72,SKU_1125,Beauty,5,2312.69,THB,15.0,LINEPAY,2024-07-23 16:32:42,Central World,
320ba2c7-9cd7-4362-b516-7921c015081d,205,SKU-1087,Fashion,5,3446.41,THB,0.0,CC,2024-07-14 21:48:26,เซ็นทรัลเวิลด์,
9fdcbeab-a3a5-4538-b5a6-6389c58183a5,230,SKU-1106,Fashion,1,"3,622.89",THB,0.0,line pay,2024-08-20 19:54:17,Siam,
