campaign_id,report_date,impressions,clicks,ctr,spend_thb,currency,conversions_reported,platform,utm_source,notes
LOYALTY_MEMBER_PROGRAM,06/08/2024,366339,13511,3.69%,16991.58,THB,21,LINE,,
LOYALTY_MEMBER_PROGRAM,06/08/2024,0,44,N/A,1849.47,THB,0,LINE,,tracking anomaly
LOYALTY_MEMBER_PROGRAM,06/08/2024,492305,15808,3.21%,24265.93,THB,23,Facebook,,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/08/2024,377644,7632,2.02%,16667.62,THB,25,GOOGLE_ADS,newsletter,
LOYALTY_MEMBER_PROGRAM,06/09/2024,392222,6843,1.74%,20374.1,THB,21,line,,backfilled
LOYALTY_MEMBER_PROGRAM,06/09/2024,323745,"6,626",2.05%,19156.39,THB,21,Facebook,newsletter,
LOYALTY_MEMBER_PROGRAM,06/09/2024,435806,"6,294",1.44%,21913.12,THB,19,Google,,
LOYALTY_MEMBER_PROGRAM,06/11/2024,"458,990",18294,3.99%,22627.49,THB,15,line,,
LOYALTY_MEMBER_PROGRAM,06/11/2024,450164,5642,1.25%,18421.34,THB,14,facebook,,
LOYALTY_MEMBER_PROGRAM,06/11/2024,0,34,N/A,4783.77,THB,0,facebook,,tracking anomaly
LOYALTY_MEMBER_PROGRAM,06/11/2024,"292,396",8269,2.83%,16261.43,THB,10,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,06/12/2024,348161,5782,1.66%,19598.26,THB,10,LINE,newsletter,
LOYALTY_MEMBER_PROGRAM,06/12/2024,363964,"5,208",1.43%,16469.62,THB,13,facebook,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,06/12/2024,456103,"13,930",3.05%,23870.15,THB,12,Google,newsletter,
LOYALTY_MEMBER_PROGRAM,06/13/2024,453902,16260,3.58%,18708.81,THB,18,line,affiliate,
LOYALTY_MEMBER_PROGRAM,06/13/2024,335885,"13,035",3.88%,17328.7,THB,13,Facebook,newsletter,
LOYALTY_MEMBER_PROGRAM,06/13/2024,338751,10732,3.17%,18841.2,THB,17,google,,
LOYALTY_MEMBER_PROGRAM,06/14/2024,"246,504",6346,2.57%,14628.74,THB,14,line,,
LOYALTY_MEMBER_PROGRAM,06/14/2024,"267,597",10197,3.81%,15661.39,THB,14,Facebook,,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/14/2024,"427,728","5,343",1.25%,21634.47,THB,12,Google,,
LOYALTY_MEMBER_PROGRAM,06/15/2024,"258,440","9,765",3.78%,16526.87,THB,9,line,,
LOYALTY_MEMBER_PROGRAM,06/15/2024,259443,2957,1.14%,15454.33,THB,7,Facebook,,
LOYALTY_MEMBER_PROGRAM,06/15/2024,"435,885",14907,3.42%,19809.13,THB,10,google,affiliate,
LOYALTY_MEMBER_PROGRAM,06/16/2024,"417,150",12928,3.1%,21594.02,THB,15,line,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,06/16/2024,454186,8533,1.88%,20310.45,THB,16,FB,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,06/16/2024,464998,7716,1.66%,21072.46,THB,11,Google,newsletter,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/18/2024,"279,393",5903,2.11%,16252.15,THB,11,line,affiliate,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/18/2024,274268,7736,2.82%,14423.35,THB,11,Facebook,,
LOYALTY_MEMBER_PROGRAM,06/18/2024,374485,"13,097",3.5%,22462.0,THB,13,google,,
LOYALTY_MEMBER_PROGRAM,06/19/2024,268484,6920,2.58%,17445.96,THB,14,line,newsletter,
LOYALTY_MEMBER_PROGRAM,06/19/2024,435455,9537,2.19%,17643.54,THB,13,FB,affiliate,
LOYALTY_MEMBER_PROGRAM,06/19/2024,514515,7805,1.52%,21985.87,THB,14,Google,,
LOYALTY_MEMBER_PROGRAM,06/21/2024,"331,868","4,717",1.42%,19862.97,THB,18,line,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,06/21/2024,"368,492",7963,2.16%,19587.02,THB,18,facebook,,
LOYALTY_MEMBER_PROGRAM,06/21/2024,433222,10179,2.35%,24287.09,THB,15,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,06/22/2024,372942,11333,3.04%,16563.66,THB,13,Line,,
LOYALTY_MEMBER_PROGRAM,06/22/2024,513921,16167,3.15%,20884.89,THB,14,facebook,newsletter,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/22/2024,392146,12789,3.26%,18490.12,THB,11,GOOGLE_ADS,newsletter,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/23/2024,"302,065",8045,2.66%,19071.96,THB,11,line,affiliate,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/23/2024,513726,8302,1.62%,22536.62,THB,15,FB,affiliate,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/23/2024,327625,"4,065",1.24%,19729.88,THB,10,Google,affiliate,
LOYALTY_MEMBER_PROGRAM,06/24/2024,438696,15072,3.44%,19813.65,THB,11,LINE,affiliate,
LOYALTY_MEMBER_PROGRAM,06/24/2024,482470,5165,1.07%,21282.73,THB,8,facebook,,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/24/2024,424930,"6,249",1.47%,17329.71,THB,10,GOOGLE_ADS,affiliate,
LOYALTY_MEMBER_PROGRAM,06/25/2024,314846,"8,256",2.62%,16025.51,THB,11,line,,manual adjustment
LOYALTY_MEMBER_PROGRAM,06/25/2024,"291,668",8803,3.02%,15460.11,THB,14,Facebook,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,06/25/2024,322770,"4,895",1.52%,12925.85,THB,16,GOOGLE_ADS,affiliate,
LOYALTY_MEMBER_PROGRAM,06/26/2024,545854,17108,3.13%,23987.9,THB,14,Line,newsletter,
LOYALTY_MEMBER_PROGRAM,06/26/2024,351728,7621,2.17%,15299.51,THB,17,facebook,,
LOYALTY_MEMBER_PROGRAM,06/26/2024,"426,307",7292,1.71%,17724.89,THB,13,google,affiliate,
LOYALTY_MEMBER_PROGRAM,06/27/2024,375696,"10,687",2.84%,17572.1,THB,12,Line,,
LOYALTY_MEMBER_PROGRAM,06/27/2024,"475,856",8420,1.77%,19178.7,THB,12,Facebook,,
LOYALTY_MEMBER_PROGRAM,06/27/2024,437325,14056,3.21%,20576.61,THB,13,GOOGLE_ADS,newsletter,
LOYALTY_MEMBER_PROGRAM,06/28/2024,353629,4096,1.16%,20699.64,THB,15,LINE,affiliate,
LOYALTY_MEMBER_PROGRAM,06/28/2024,"403,504",11992,2.97%,16729.87,THB,14,Facebook,,backfilled
LOYALTY_MEMBER_PROGRAM,06/28/2024,431436,8244,1.91%,17873.75,THB,18,google,,backfilled
LOYALTY_MEMBER_PROGRAM,06/29/2024,"364,664",9322,2.56%,19110.43,THB,14,LINE,,
LOYALTY_MEMBER_PROGRAM,06/29/2024,350637,9322,2.56%,19110.43,THB,14,LINE,,
LOYALTY_MEMBER_PROGRAM,06/29/2024,379743,8367,2.2%,17649.43,THB,19,FB,,backfilled
LOYALTY_MEMBER_PROGRAM,06/29/2024,506119,19029,3.76%,22753.53,THB,19,google,,
LOYALTY_MEMBER_PROGRAM,06/30/2024,316544,7941,2.51%,19683.51,THB,14,Line,,
LOYALTY_MEMBER_PROGRAM,06/30/2024,467489,18195,3.89%,20354.25,THB,16,Facebook,affiliate,
LOYALTY_MEMBER_PROGRAM,06/30/2024,"459,765","10,967",2.39%,20156.26,THB,15,google,affiliate,
LOYALTY_MEMBER_PROGRAM,07/01/2024,"342,697",4014,1.17%,21560.39,THB,21,LINE,,
LOYALTY_MEMBER_PROGRAM,07/01/2024,336080,"8,641",2.57%,18831.14,THB,21,facebook,affiliate,
LOYALTY_MEMBER_PROGRAM,07/01/2024,293941,3533,1.2%,14767.05,THB,22,google,,
LOYALTY_MEMBER_PROGRAM,07/02/2024,"473,741",7682,1.62%,19432.48,THB,16,Line,,
LOYALTY_MEMBER_PROGRAM,07/02/2024,"324,601",9357,2.88%,16542.1,THB,16,facebook,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,07/02/2024,"375,286",14239,3.79%,16879.64,THB,16,GOOGLE_ADS,newsletter,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/03/2024,396178,8847,2.23%,19945.83,THB,16,line,,
LOYALTY_MEMBER_PROGRAM,07/03/2024,475848,16022,3.37%,595.58,USD,18,FB,newsletter,
LOYALTY_MEMBER_PROGRAM,07/03/2024,"413,432",6466,1.56%,18391.83,THB,18,GOOGLE_ADS,,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/04/2024,300712,6049,2.01%,19182.62,THB,11,Line,,
LOYALTY_MEMBER_PROGRAM,07/04/2024,536737,19606,3.65%,23014.42,THB,9,Facebook,,
LOYALTY_MEMBER_PROGRAM,07/04/2024,"473,765","13,622",2.88%,18995.4,THB,10,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,07/05/2024,452140,"12,032",2.66%,25487.96,THB,11,LINE,,backfilled
LOYALTY_MEMBER_PROGRAM,07/05/2024,352194,12709,3.61%,19888.48,THB,15,facebook,,
LOYALTY_MEMBER_PROGRAM,07/05/2024,213754,4347,2.03%,13491.24,THB,14,GOOGLE_ADS,newsletter,
LOYALTY_MEMBER_PROGRAM,07/06/2024,"395,858",4307,1.09%,20405.02,THB,17,LINE,newsletter,
LOYALTY_MEMBER_PROGRAM,07/06/2024,383256,4622,1.21%,19381.52,THB,14,FB,affiliate,
LOYALTY_MEMBER_PROGRAM,07/06/2024,432093,"15,882",3.68%,21880.15,THB,16,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,07/07/2024,"427,913",5415,1.27%,20184.58,THB,20,line,,
LOYALTY_MEMBER_PROGRAM,07/07/2024,357537,14121,3.95%,491.85,USD,22,FB,,
LOYALTY_MEMBER_PROGRAM,07/07/2024,313507,6487,2.07%,14966.51,THB,18,google,,
LOYALTY_MEMBER_PROGRAM,07/09/2024,383810,12331,3.21%,17758.52,THB,25,line,,
LOYALTY_MEMBER_PROGRAM,07/09/2024,382377,11180,2.92%,15994.4,THB,26,facebook,,
LOYALTY_MEMBER_PROGRAM,07/09/2024,307583,7670,2.49%,16736.89,THB,20,Google,,
LOYALTY_MEMBER_PROGRAM,07/10/2024,493306,6946,1.41%,19951.92,THB,10,Line,affiliate,
LOYALTY_MEMBER_PROGRAM,07/10/2024,568275,10616,1.87%,22925.57,THB,12,Facebook,affiliate,
LOYALTY_MEMBER_PROGRAM,07/10/2024,480189,8833,1.84%,19418.68,THB,12,google,affiliate,
LOYALTY_MEMBER_PROGRAM,07/10/2024,459132,8833,1.84%,19418.68,THB,12,google,affiliate,
LOYALTY_MEMBER_PROGRAM,07/11/2024,285354,8727,3.06%,15044.65,THB,17,Line,newsletter,
LOYALTY_MEMBER_PROGRAM,07/11/2024,456372,14470,3.17%,19555.99,THB,13,FB,affiliate,
LOYALTY_MEMBER_PROGRAM,07/11/2024,439592,"8,305",1.89%,21624.07,THB,13,google,,
LOYALTY_MEMBER_PROGRAM,07/13/2024,255419,4886,1.91%,16656.43,THB,13,Line,,
LOYALTY_MEMBER_PROGRAM,07/13/2024,323478,"4,521",1.4%,17964.79,THB,14,FB,,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/13/2024,454046,"11,766",2.59%,18373.73,THB,20,google,,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/14/2024,363048,"12,199",3.36%,16174.86,THB,15,line,newsletter,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/14/2024,402879,10247,2.54%,20116.1,THB,15,facebook,affiliate,
LOYALTY_MEMBER_PROGRAM,07/14/2024,"323,231",3689,1.14%,18000.73,THB,14,Google,affiliate,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/15/2024,357098,5962,1.67%,19487.05,THB,24,LINE,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,07/15/2024,300183,"3,619",1.21%,15892.73,THB,21,FB,,
LOYALTY_MEMBER_PROGRAM,07/15/2024,"407,560",7030,1.72%,17130.32,THB,20,Google,,
LOYALTY_MEMBER_PROGRAM,07/16/2024,"340,400",11338,3.33%,20319.88,THB,19,line,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,07/16/2024,347957,"5,733",1.65%,17308.04,THB,18,FB,newsletter,
LOYALTY_MEMBER_PROGRAM,07/16/2024,492048,8948,1.82%,23082.48,THB,18,Google,,backfilled
LOYALTY_MEMBER_PROGRAM,07/17/2024,"315,441",10749,3.41%,17234.33,THB,20,Line,newsletter,
LOYALTY_MEMBER_PROGRAM,07/17/2024,"394,924",10746,2.72%,18951.22,THB,20,facebook,,
LOYALTY_MEMBER_PROGRAM,07/17/2024,496100,"6,196",1.25%,20897.96,THB,20,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,07/18/2024,270936,7929,2.93%,14432.83,THB,23,Line,,backfilled
LOYALTY_MEMBER_PROGRAM,07/18/2024,287601,4694,1.63%,13491.11,THB,22,Facebook,,
LOYALTY_MEMBER_PROGRAM,07/18/2024,283928,3231,1.14%,14137.78,THB,19,Google,affiliate,
LOYALTY_MEMBER_PROGRAM,07/19/2024,455804,6118,1.34%,21805.44,THB,11,line,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,07/19/2024,315363,4297,1.36%,16815.72,THB,14,Facebook,affiliate,
LOYALTY_MEMBER_PROGRAM,07/19/2024,585551,"17,774",3.04%,25368.38,THB,11,GOOGLE_ADS,affiliate,
LOYALTY_MEMBER_PROGRAM,07/20/2024,333417,10592,3.18%,16781.65,THB,13,line,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,07/20/2024,325673,10592,3.18%,16781.65,THB,13,line,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,07/20/2024,338527,"7,532",2.22%,18840.85,THB,12,FB,newsletter,
LOYALTY_MEMBER_PROGRAM,07/20/2024,555055,17888,3.22%,22574.14,THB,9,Google,,backfilled
LOYALTY_MEMBER_PROGRAM,07/21/2024,487680,17128,3.51%,23850.09,THB,10,Line,affiliate,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/21/2024,468283,17128,3.51%,23850.09,THB,10,Line,affiliate,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/21/2024,376969,10739,2.85%,24002.47,THB,12,facebook,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,07/21/2024,368106,12883,3.5%,21656.34,THB,12,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,07/22/2024,389134,"15,389",3.95%,21149.51,THB,20,Line,,
LOYALTY_MEMBER_PROGRAM,07/22/2024,393584,6877,1.75%,19962.78,THB,20,Facebook,,backfilled
LOYALTY_MEMBER_PROGRAM,07/22/2024,372431,"8,086",2.17%,20473.83,THB,17,GOOGLE_ADS,,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/23/2024,390607,9508,2.43%,16817.57,THB,23,line,newsletter,
LOYALTY_MEMBER_PROGRAM,07/23/2024,263732,6345,2.41%,16083.29,THB,19,facebook,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,07/23/2024,307569,4563,1.48%,18324.05,THB,21,google,,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/24/2024,316361,"11,279",3.57%,17865.33,THB,20,Line,,
LOYALTY_MEMBER_PROGRAM,07/24/2024,306172,5859,1.91%,17086.96,THB,16,Facebook,,
LOYALTY_MEMBER_PROGRAM,07/24/2024,348368,13050,3.75%,20248.4,THB,19,google,,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/25/2024,393839,7373,1.87%,20960.42,THB,5,Line,,
LOYALTY_MEMBER_PROGRAM,07/25/2024,454638,10664,2.35%,18576.45,THB,7,facebook,,
LOYALTY_MEMBER_PROGRAM,07/25/2024,545175,6794,1.25%,22396.54,THB,5,google,newsletter,
LOYALTY_MEMBER_PROGRAM,07/26/2024,304176,11008,3.62%,15193.69,THB,17,Line,,
LOYALTY_MEMBER_PROGRAM,07/26/2024,413198,15289,3.7%,17800.77,THB,22,facebook,newsletter,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/26/2024,"358,351",12693,3.54%,16362.07,THB,17,Google,,backfilled
LOYALTY_MEMBER_PROGRAM,07/27/2024,206422,4845,2.35%,13200.36,THB,19,Line,,
LOYALTY_MEMBER_PROGRAM,07/27/2024,211665,4845,2.35%,13200.36,THB,19,Line,,
LOYALTY_MEMBER_PROGRAM,07/27/2024,348222,5659,1.63%,18105.96,THB,19,facebook,affiliate,
LOYALTY_MEMBER_PROGRAM,07/27/2024,410916,4744,1.15%,17998.53,THB,22,google,newsletter,
LOYALTY_MEMBER_PROGRAM,07/29/2024,485935,13431,2.76%,22495.32,THB,17,line,newsletter,
LOYALTY_MEMBER_PROGRAM,07/29/2024,466985,6105,1.31%,20068.07,THB,12,Facebook,newsletter,
LOYALTY_MEMBER_PROGRAM,07/29/2024,269766,3778,1.4%,15516.82,THB,12,Google,,
LOYALTY_MEMBER_PROGRAM,07/30/2024,509089,13262,2.61%,23432.09,THB,16,line,newsletter,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/30/2024,524775,7155,1.36%,21691.18,THB,16,facebook,,
LOYALTY_MEMBER_PROGRAM,07/30/2024,0,10,N/A,2787.53,THB,0,facebook,,tracking anomaly
LOYALTY_MEMBER_PROGRAM,07/30/2024,399095,"9,389",2.35%,19934.1,THB,12,google,,
LOYALTY_MEMBER_PROGRAM,07/31/2024,319312,4438,1.39%,17710.5,THB,14,LINE,,manual adjustment
LOYALTY_MEMBER_PROGRAM,07/31/2024,310307,4081,1.32%,15694.88,THB,15,facebook,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,07/31/2024,406047,9738,2.4%,17309.76,THB,14,GOOGLE_ADS,newsletter,
LOYALTY_MEMBER_PROGRAM,08/01/2024,515058,10015,1.94%,21327.39,THB,15,Line,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/01/2024,529071,7433,1.4%,23515.95,THB,14,FB,,
LOYALTY_MEMBER_PROGRAM,08/01/2024,484855,11077,2.28%,22577.25,THB,17,Google,,
LOYALTY_MEMBER_PROGRAM,08/02/2024,293450,5510,1.88%,16989.0,THB,7,line,,
LOYALTY_MEMBER_PROGRAM,08/02/2024,"286,889",10767,3.75%,15254.39,THB,6,FB,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/02/2024,423561,16037,3.79%,18720.77,THB,6,Google,,backfilled
LOYALTY_MEMBER_PROGRAM,08/03/2024,236473,5303,2.24%,13470.13,THB,19,LINE,affiliate,
LOYALTY_MEMBER_PROGRAM,08/03/2024,435968,6527,1.5%,526.63,USD,14,facebook,,
LOYALTY_MEMBER_PROGRAM,08/03/2024,276320,7670,2.78%,17927.43,THB,13,Google,,
LOYALTY_MEMBER_PROGRAM,08/04/2024,"322,583",7692,2.38%,17051.73,THB,12,line,affiliate,
LOYALTY_MEMBER_PROGRAM,08/04/2024,276783,9053,3.27%,13947.9,THB,14,FB,,
LOYALTY_MEMBER_PROGRAM,08/04/2024,"378,229",14831,3.92%,19745.73,THB,14,google,,
LOYALTY_MEMBER_PROGRAM,08/05/2024,356998,9600,2.69%,16868.41,THB,18,LINE,,
LOYALTY_MEMBER_PROGRAM,08/05/2024,"273,261",5132,1.88%,15116.06,THB,18,FB,newsletter,
LOYALTY_MEMBER_PROGRAM,08/05/2024,163617,3350,2.05%,10434.61,THB,15,google,affiliate,
LOYALTY_MEMBER_PROGRAM,08/06/2024,372957,"14,539",3.9%,18257.67,THB,14,line,,
LOYALTY_MEMBER_PROGRAM,08/06/2024,539475,"12,216",2.26%,23207.03,THB,16,Facebook,newsletter,
LOYALTY_MEMBER_PROGRAM,08/06/2024,"495,765","18,276",3.69%,22901.8,THB,13,GOOGLE_ADS,,backfilled
LOYALTY_MEMBER_PROGRAM,08/07/2024,"262,507",7366,2.81%,17076.32,THB,15,LINE,newsletter,
LOYALTY_MEMBER_PROGRAM,08/07/2024,359631,14132,3.93%,16677.25,THB,10,FB,,
LOYALTY_MEMBER_PROGRAM,08/07/2024,402458,"5,599",1.39%,19622.46,THB,12,Google,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,08/07/2024,396525,"5,599",1.39%,19622.46,THB,12,Google,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,08/08/2024,245689,9530,3.88%,15587.77,THB,11,LINE,,
LOYALTY_MEMBER_PROGRAM,08/08/2024,381971,12596,3.3%,19163.26,THB,13,facebook,,backfilled
LOYALTY_MEMBER_PROGRAM,08/08/2024,497934,5350,1.07%,20440.05,THB,11,GOOGLE_ADS,affiliate,
LOYALTY_MEMBER_PROGRAM,08/09/2024,434374,"15,958",3.67%,21707.4,THB,12,LINE,,
LOYALTY_MEMBER_PROGRAM,08/09/2024,290370,9453,3.26%,18057.91,THB,12,Facebook,newsletter,
LOYALTY_MEMBER_PROGRAM,08/09/2024,384218,10355,2.7%,17773.23,THB,13,google,affiliate,
LOYALTY_MEMBER_PROGRAM,08/10/2024,267837,10703,4.0%,15918.88,THB,18,LINE,,
LOYALTY_MEMBER_PROGRAM,08/10/2024,355032,5812,1.64%,16059.41,THB,14,FB,,
LOYALTY_MEMBER_PROGRAM,08/10/2024,441778,10118,2.29%,17710.52,THB,15,google,newsletter,
LOYALTY_MEMBER_PROGRAM,08/11/2024,300152,6405,2.13%,19343.59,THB,19,line,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/11/2024,470629,6091,1.29%,20845.69,THB,14,Facebook,newsletter,
LOYALTY_MEMBER_PROGRAM,08/11/2024,249415,4216,1.69%,16124.59,THB,18,Google,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/12/2024,"508,688",18011,3.54%,22438.23,THB,17,Line,,
LOYALTY_MEMBER_PROGRAM,08/12/2024,349300,11664,3.34%,17587.74,THB,18,facebook,,
LOYALTY_MEMBER_PROGRAM,08/12/2024,378977,8508,2.24%,18274.57,THB,17,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,08/13/2024,266096,"8,639",3.25%,16278.5,THB,15,Line,,
LOYALTY_MEMBER_PROGRAM,08/13/2024,216367,2522,1.17%,11666.67,THB,12,FB,,
LOYALTY_MEMBER_PROGRAM,08/13/2024,507560,"12,756",2.51%,20764.46,THB,13,Google,,
LOYALTY_MEMBER_PROGRAM,08/14/2024,"337,051",13196,3.92%,20359.65,THB,18,line,,
LOYALTY_MEMBER_PROGRAM,08/14/2024,405337,12685,3.13%,17559.68,THB,19,FB,,backfilled
LOYALTY_MEMBER_PROGRAM,08/14/2024,381591,9715,2.55%,18517.56,THB,17,Google,,
LOYALTY_MEMBER_PROGRAM,08/15/2024,327332,"12,262",3.75%,19752.17,THB,18,Line,,backfilled
LOYALTY_MEMBER_PROGRAM,08/15/2024,317968,9285,2.92%,14036.33,THB,16,facebook,,
LOYALTY_MEMBER_PROGRAM,08/15/2024,371683,6501,1.75%,16878.44,THB,14,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,08/16/2024,494800,"7,739",1.56%,20517.56,THB,12,LINE,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/16/2024,"291,105",3355,1.15%,14884.04,THB,15,FB,,
LOYALTY_MEMBER_PROGRAM,08/16/2024,399006,11447,2.87%,19140.62,THB,12,google,,
LOYALTY_MEMBER_PROGRAM,08/17/2024,287974,9698,3.37%,14602.73,THB,14,line,affiliate,backfilled
LOYALTY_MEMBER_PROGRAM,08/17/2024,358502,9945,2.77%,19616.02,THB,18,Facebook,,
LOYALTY_MEMBER_PROGRAM,08/17/2024,310274,"9,105",2.93%,18235.32,THB,14,Google,,
LOYALTY_MEMBER_PROGRAM,08/18/2024,326828,8270,2.53%,13891.72,THB,17,Line,,backfilled
LOYALTY_MEMBER_PROGRAM,08/18/2024,378269,8114,2.15%,21536.37,THB,14,Facebook,,backfilled
LOYALTY_MEMBER_PROGRAM,08/18/2024,291386,"6,287",2.16%,16313.21,THB,14,GOOGLE_ADS,,
LOYALTY_MEMBER_PROGRAM,08/19/2024,"273,773",10741,3.92%,16105.14,THB,17,Line,affiliate,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/19/2024,"385,356",13328,3.46%,18884.9,THB,23,FB,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/19/2024,497840,9192,1.85%,21492.09,THB,20,google,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/20/2024,"253,721",3313,1.31%,15539.82,THB,14,Line,,
LOYALTY_MEMBER_PROGRAM,08/20/2024,291639,10907,3.74%,18502.95,THB,17,Facebook,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/20/2024,465545,"6,406",1.38%,19512.58,THB,16,google,,
LOYALTY_MEMBER_PROGRAM,08/21/2024,409905,"4,515",1.1%,20239.37,THB,8,Line,,
LOYALTY_MEMBER_PROGRAM,08/21/2024,448762,16846,3.75%,18818.55,THB,8,Facebook,,
LOYALTY_MEMBER_PROGRAM,08/21/2024,"355,262",5328,1.5%,17324.01,THB,7,Google,newsletter,backfilled
LOYALTY_MEMBER_PROGRAM,08/22/2024,"340,238",13143,3.86%,16057.46,THB,21,line,newsletter,
LOYALTY_MEMBER_PROGRAM,08/22/2024,401371,9970,2.48%,18570.23,THB,16,Facebook,,
LOYALTY_MEMBER_PROGRAM,08/22/2024,377432,"12,417",3.29%,15384.95,THB,21,Google,affiliate,
LOYALTY_MEMBER_PROGRAM,08/23/2024,176004,4998,2.84%,10299.62,THB,19,LINE,,
LOYALTY_MEMBER_PROGRAM,08/23/2024,443259,10192,2.3%,19533.87,THB,16,facebook,affiliate,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/23/2024,484920,19030,3.92%,20819.15,THB,18,Google,affiliate,
LOYALTY_MEMBER_PROGRAM,08/24/2024,247570,6407,2.59%,11835.27,THB,14,line,newsletter,
LOYALTY_MEMBER_PROGRAM,08/24/2024,349318,7229,2.07%,426.21,USD,16,Facebook,,
LOYALTY_MEMBER_PROGRAM,08/24/2024,499295,"7,199",1.44%,20036.01,THB,18,GOOGLE_ADS,affiliate,
LOYALTY_MEMBER_PROGRAM,08/25/2024,489986,16916,3.45%,657.3,USD,19,LINE,affiliate,
LOYALTY_MEMBER_PROGRAM,08/25/2024,358583,5458,1.52%,18390.52,THB,24,facebook,,
LOYALTY_MEMBER_PROGRAM,08/25/2024,290933,8486,2.92%,16331.33,THB,22,Google,,
LOYALTY_MEMBER_PROGRAM,08/26/2024,303290,11265,3.71%,17830.37,THB,14,Line,affiliate,
LOYALTY_MEMBER_PROGRAM,08/26/2024,341053,"13,142",3.85%,22114.24,THB,15,Facebook,,
LOYALTY_MEMBER_PROGRAM,08/26/2024,404363,12237,3.03%,16556.93,THB,15,Google,,backfilled
LOYALTY_MEMBER_PROGRAM,08/27/2024,244648,9511,3.89%,16135.56,THB,11,LINE,,
LOYALTY_MEMBER_PROGRAM,08/27/2024,310640,7791,2.51%,17005.79,THB,14,Facebook,,
LOYALTY_MEMBER_PROGRAM,08/27/2024,276804,"4,313",1.56%,15711.68,THB,14,GOOGLE_ADS,,backfilled
LOYALTY_MEMBER_PROGRAM,08/28/2024,410411,13449,3.28%,18670.68,THB,15,Line,affiliate,
LOYALTY_MEMBER_PROGRAM,08/28/2024,550160,"8,050",1.46%,22801.2,THB,18,FB,affiliate,
LOYALTY_MEMBER_PROGRAM,08/28/2024,"294,947","10,272",3.48%,19221.8,THB,13,google,,
LOYALTY_MEMBER_PROGRAM,08/29/2024,345282,3538,1.02%,17639.36,THB,20,LINE,,backfilled
LOYALTY_MEMBER_PROGRAM,08/29/2024,426242,15135,3.55%,17530.85,THB,15,facebook,,manual adjustment
LOYALTY_MEMBER_PROGRAM,08/29/2024,251741,6639,2.64%,14034.56,THB,19,Google,newsletter,manual adjustment
