transaction_id,customer_ref,product_sku,product_category,qty,unit_price,currency,discount_pct,payment_method,transaction_datetime,store_channel,campaign_code,is_return,net_amount_thb,customer_segment,region,source_system,campaign_id
06c2b016-1ed1-4b6f-bc89-488d639e920f,C-00739,1063,Beauty,5,1758.56,THB,0.0,LINE Pay,2024-08-19 17:30:29,Central World,MEA24,False,8792.8,New,Chiang Mai,CRM_LEGACY_MIGRATED,MEMBER_EXCLUSIVE_AUG_2024
78542f3d-e0e5-4959-b3a7-793c13e24040,C-00599,SKU-1197,Home & Living,3,4256.16,THB,15.0,Credit Card,2024-07-17 09:47:30,EmQuartier,BTS24,False,10853.21,Regular,Chiang Mai,CRM_LEGACY,BACK_TO_SCHOOL_2024
0945eded-2a4c-49df-b85e-f4c6cfce13ab,C-00423,1147,Fashion,-4,3556.12,THB,10.0,Cash,2024-08-02 18:35:58,Siam,,True,-12802.03,New,Bangkok,CRM_V2,
65f684ba-216f-4fe8-b380-0ef59919b44e,,SKU-1009,Fashion,5,4604.59,THB,0.0,Cash,2024-07-10 11:04:07,Siam,,False,23022.95,,,,
12a35df4-39ee-4b65-b2dc-61e506f41ed8,C-00254,SKU-1038,Electronics,2,421.63,THB,0.0,Cash,2024-07-18 17:06:15,,,False,843.26,New,Chonburi,CRM_LEGACY,
eba01879-2e1a-46ef-ba37-c5bf5e9c5b4f,,SKU-1047,Fashion,5,581.21,THB,5.0,Credit Card,2024-07-25 17:21:53,Online,,False,2760.75,,,,
3a65d4af-37dd-41d3-851b-6cf29028c9d1,C-00724,SKU-1045,Fashion,2,4231.74,THB,20.0,Credit Card,2024-07-30 12:17:55,Siam,,False,6770.78,New,Bangkok,CRM_LEGACY,
3a4a368d-5ebd-4184-995e-f829fbb8398c,C-00267,SKU_1144,Beauty,4,1193.82,THB,20.0,Cash,2024-07-13 10:30:31,Icon Siam,,False,3820.22,VIP,Chonburi,CRM_LEGACY,
7b89ee49-86bd-4c20-b097-058b023bde64,C-00276,SKU-1005,Fashion,4,468.77,THB,0.0,Credit Card,2024-06-11 22:49:57,EmQuartier,,False,1875.08,Regular,Chonburi,CRM_LEGACY,
5c5dd0d7-7a93-4a95-b0d0-19a2076763da,C-00281,SKU-1071,Electronics,3,273.09,THB,10.0,Credit Card,2024-06-17 20:07:31,EmQuartier,,False,737.34,Regular,Chiang Mai,CRM_V2,
92937fd7-4256-4218-a5bf-c579e5c73488,C-00063,SKU-1192,Electronics,4,2480.81,THB,0.0,Credit Card,2024-07-02 05:07:01,Online,BTS24,False,9923.24,Regular,Bangkok,CRM_V2,BACK_TO_SCHOOL_2024
e7471495-476f-4b15-8ee3-8dea90d5149c,C-00584,SKU-1060,Electronics,3,2215.19,THB,0.0,LINE Pay,2024-06-13 13:37:39,Siam,NUA24,False,6645.57,New,Chiang Mai,CRM_V2,NEW_USER_ACQUISITION_Q3
a440ed52-3c40-45b6-b29f-18aad4655e8a,C-00259,SKU_1143,Home & Living,1,4288.22,THB,15.0,LINE Pay,2024-06-15 18:42:22,Icon Siam,,False,3644.99,Regular,Phuket,CRM_V2,
0396f209-89fa-470d-984c-367e0df55363,C-00574,SKU-1189,Fashion,-4,3442.7,THB,5.0,Credit Card,2024-07-10 18:21:21,Icon Siam,BTS24,True,-13082.26,Regular,Bangkok,CRM_V2,BACK_TO_SCHOOL_2024
4bff40bf-d281-46b9-9c57-a23169e9c917,C-00320,1022,Fashion,5,3129.65,THB,10.0,PromptPay,2024-07-25 21:04:57,,,False,14083.42,VIP,Bangkok,CRM_LEGACY,
cc87cdc6-99eb-4080-b0fb-57269b6b4056,C-00674,SKU-1048,Electronics,4,1170.86,THB,20.0,Cash,2024-06-09 18:25:52,Central World,SP24,False,3746.75,VIP,Chonburi,CRM_V2,SUMMER_PROMO_2024_TH
9807523b-ac4d-47ab-b1ed-a88d8f44ce00,C-00256,SKU-1019,Home & Living,1,3543.81,THB,0.0,LINE Pay,2024-08-25 13:34:39,,NUA24,False,3543.81,New,Khon Kaen,CRM_V2,NEW_USER_ACQUISITION_Q3
f6284cfa-15a8-4532-bcf6-6e2cc31c630e,C-00662,1192,Electronics,2,4443.25,THB,0.0,LINE Pay,2024-08-09 02:14:16,Online,NUA24,False,8886.5,VIP,Bangkok,CRM_V2,NEW_USER_ACQUISITION_Q3
73ebb167-59b3-4c7d-b92a-1a0919db44d4,C-00488,SKU-1036,Sports,5,3420.98,THB,0.0,Cash,2024-08-01 21:14:04,Central World,,False,17104.9,,Khon Kaen,CRM_V2,
02f420d5-822f-4724-9d98-8bd9306169c4,C-00786,SKU-1177,Fashion,4,319.88,THB,20.0,Cash,2024-06-29 22:08:59,EmQuartier,,False,1023.62,,Chiang Mai,CRM_LEGACY,
88e009b2-72f0-427a-928f-b250a55ce2a2,,SKU-1120,Fashion,5,407.86,THB,0.0,Credit Card,2024-07-07 13:37:19,Central World,,False,2039.3,,,,
6713ea7d-0463-4d46-8aea-f3b3fdf76572,C-00260,SKU_1052,Sports,1,467.6,THB,15.0,PromptPay,2024-07-02 17:51:37,Online,,False,397.46,New,Khon Kaen,CRM_LEGACY,
808461b9-8837-47b9-b4d6-f94f8e1b5b69,C-00737,SKU-1063,Electronics,4,2284.86,THB,0.0,Cash,2024-07-22 19:48:15,EmQuartier,NUA24,False,9139.44,New,Phuket,CRM_V2,NEW_USER_ACQUISITION_Q3
c0a583f0-0675-40d4-93cf-3f0d180ac443,C-00507,SKU_1137,Fashion,5,4537.35,THB,10.0,LINE Pay,2024-07-20 11:13:33,EmQuartier,BTS24,False,20418.08,Regular,Chonburi,CRM_V2,BACK_TO_SCHOOL_2024
04b25362-78c5-469c-b8dd-8dcefed3c2ff,C-00215,SKU-1104,Electronics,3,4507.34,THB,10.0,Credit Card,2024-08-04 12:27:59,EmQuartier,,False,12169.82,Regular,Khon Kaen,CRM_LEGACY,
2353fbb7-edcc-458e-ae70-78ce9e757ca8,C-00531,SKU-1133,Beauty,5,2705.98,THB,5.0,LINE Pay,2024-06-13 12:35:52,Online,SP24,False,12853.4,,Phuket,CRM_V2,SUMMER_PROMO_2024_TH
86af5c66-713e-468f-a5f7-d165858a7778,C-00712,SKU-1074,Electronics,2,2986.75,THB,15.0,PromptPay,2024-06-08 19:39:06,Central World,NUA24,False,5077.47,Regular,Khon Kaen,CRM_V2,NEW_USER_ACQUISITION_Q3
45f34545-af94-4527-9f1b-4cee97c7a58e,C-00687,SKU-1131,Sports,2,1051.76,THB,0.0,Cash,2024-06-13 18:06:54,EmQuartier,NUA24,False,2103.52,New,Chiang Mai,CRM_V2,NEW_USER_ACQUISITION_Q3
0bdbe62b-2506-4cf5-9ecd-300519ff6ef2,C-00277,SKU-1066,Fashion,4,2217.77,THB,20.0,Credit Card,2024-07-21 15:23:02,,,False,7096.86,Regular,Khon Kaen,CRM_V2,
4cecc2f4-7add-4df2-bee0-90eb1d9ba720,C-00553,SKU-1108,Fashion,4,3200.63,THB,0.0,Credit Card,2024-06-12 13:52:36,Icon Siam,,False,12802.52,VIP,Chiang Mai,CRM_LEGACY_MIGRATED,
08bc4de2-2bd4-43ea-aeba-8217314d4a09,C-00172,SKU-1146,Sports,4,2488.04,THB,5.0,Credit Card,2024-07-18 15:59:25,EmQuartier,,False,9454.55,Regular,Bangkok,CRM_V2,
c67e260e-e64b-495d-a797-4d8439cad376,C-00037,SKU-1008,Fashion,2,3606.79,THB,20.0,LINE Pay,2024-07-09 20:58:04,Online,NUA24,False,5770.86,,Phuket,CRM_V2,NEW_USER_ACQUISITION_Q3
957588a7-73d7-4bf6-8d97-7855f2332946,C-00180,1185,Sports,3,843.88,THB,10.0,LINE Pay,2024-08-21 09:13:55,Icon Siam,NUA24,False,2278.48,Regular,Phuket,CRM_V2,NEW_USER_ACQUISITION_Q3
a28e4e42-1f04-4762-86ef-f61d942dd26d,C-00767,SKU_1119,Electronics,1,339.2,THB,5.0,Credit Card,2024-06-09 21:44:25,Icon Siam,,False,322.24,,Chiang Mai,CRM_V2,
7b6c679b-8ade-44e3-b2c2-2e810f8a2827,C-00337,SKU-1050,Sports,3,2154.61,THB,15.0,PromptPay,2024-07-11 11:10:12,EmQuartier,BTS24,False,5494.26,New,Chonburi,CRM_LEGACY_MIGRATED,BACK_TO_SCHOOL_2024
7c3a534e-c5dd-49f0-9dea-7d6d0d89e700,C-00012,SKU-1036,Electronics,1,2135.38,THB,20.0,Cash,2024-06-08 19:15:47,Online,,False,1708.3,Regular,Phuket,CRM_V2,
4c7ac614-78d1-4fcc-a93c-61daa1415b34,C-00028,SKU_1094,Fashion,5,3869.41,THB,10.0,Credit Card,2024-07-05 10:47:55,Siam,,False,17412.34,Regular,Bangkok,CRM_V2,
120ec69b-e41f-4a87-b7c8-827735ded5f5,C-00161,SKU-1050,Home & Living,5,81446.83,THB,10.0,Cash,2024-08-19 13:01:15,Icon Siam,MEA24,False,366510.74,New,Chonburi,CRM_LEGACY,MEMBER_EXCLUSIVE_AUG_2024
ee29fdf6-c6b7-442c-96f9-3704b0ba76e7,C-00421,1038,Electronics,5,2866.77,THB,0.0,PromptPay,2024-06-26 15:57:20,EmQuartier,,False,14333.85,VIP,Chonburi,CRM_V2,
d71ce09f-978a-4c39-87ea-c2e3916b5f89,,SKU-1181,Beauty,5,4417.24,THB,5.0,Credit Card,2024-06-16 09:16:58,Siam,SP24,False,20981.89,,,,SUMMER_PROMO_2024_TH
8bd8c011-9391-4814-97d7-70746d9502e5,C-00199,SKU-1185,Fashion,1,3128.65,THB,20.0,Cash,2024-08-03 10:21:09,EmQuartier,,False,2502.92,New,Khon Kaen,CRM_V2,
c79cffff-465c-4038-93b2-d1daa61ad114,C-00737,SKU_1026,Electronics,1,4634.47,THB,5.0,Cash,2024-06-26 10:10:31,Online,,False,4402.75,New,Phuket,CRM_V2,
bb66e9d1-6c91-444a-b59e-bdd23184718f,C-00099,SKU_1040,Home & Living,4,3033.31,THB,5.0,Credit Card,2024-06-07 10:48:24,,SP24,False,11526.58,VIP,Chonburi,CRM_V2,SUMMER_PROMO_2024_TH
526f86ed-da72-437c-82b4-234375eba2a8,C-00786,SKU-1036,Fashion,3,3565.01,THB,5.0,PromptPay,2024-08-26 22:53:08,EmQuartier,NUA24,False,10160.28,,Chiang Mai,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
93368a1f-08fb-4b3d-940f-1173a30bd149,C-00739,1078,Sports,2,3406.84,THB,20.0,LINE Pay,2024-08-02 21:10:44,Central World,,False,5450.94,New,Chiang Mai,CRM_LEGACY_MIGRATED,
e5758b66-7817-4d78-b6cd-d1ca8e642d40,C-00641,SKU_1192,Sports,2,4897.71,THB,5.0,PromptPay,2024-07-23 22:42:03,Siam,,False,9305.65,New,Khon Kaen,CRM_V2,
de551827-7ed8-489d-9738-a2225e681202,C-00516,SKU_1116,Fashion,2,752.06,THB,5.0,PromptPay,2024-06-19 11:06:40,Online,,False,1428.91,Regular,Chonburi,CRM_LEGACY_MIGRATED,
75ca87fb-606e-4231-89d4-4241f2b8527f,C-00281,SKU_1041,Home & Living,5,31862.675000000003,THB,5.0,PromptPay,2024-07-12 10:27:12,Central World,NUA24,False,151347.71,Regular,Chiang Mai,CRM_V2,NEW_USER_ACQUISITION_Q3
a7abf02a-c673-4eea-9df4-7af35209fcfa,C-00779,1012,Electronics,2,1101.41,THB,5.0,PromptPay,2024-08-22 03:00:39,EmQuartier,NUA24,False,2092.68,Regular,Khon Kaen,CRM_V2,NEW_USER_ACQUISITION_Q3
66be86ff-3be6-41dc-b47e-8dbb14101f31,C-00750,1016,Fashion,3,2606.17,THB,0.0,PromptPay,2024-07-14 10:02:48,Central World,,False,7818.51,Regular,Chiang Mai,CRM_LEGACY,
0e233393-b704-498d-867f-51ef216cfae3,C-00069,1089,Fashion,1,236.5,THB,10.0,Credit Card,2024-06-20 13:45:32,Central World,SP24,False,212.85,,Khon Kaen,CRM_V2,SUMMER_PROMO_2024_TH
377e2a4f-bd5b-490a-ae09-647627e558fd,C-00267,1135,Electronics,2,3313.55,THB,0.0,LINE Pay,2024-07-24 10:59:28,EmQuartier,,False,6627.1,VIP,Chonburi,CRM_LEGACY,
195fd69b-5fb4-4c77-a650-1874a5cefdb8,C-00748,SKU-1099,Sports,3,1717.27,THB,0.0,Credit Card,2024-06-25 10:49:13,,,False,5151.81,Regular,Chonburi,CRM_LEGACY_MIGRATED,
eca1b892-c4e1-4317-ae00-ad1a0b6fcf7a,C-00222,SKU-1139,Sports,4,4691.55,THB,10.0,Credit Card,2024-06-08 14:33:31,Online,SP24,False,16889.58,Regular,Chonburi,CRM_LEGACY,SUMMER_PROMO_2024_TH
44307197-43ee-449f-9e46-2b8cef7ce2d4,C-00281,1115,Sports,2,893.41,THB,0.0,PromptPay,2024-06-26 17:23:22,Siam,,False,1786.82,Regular,Chiang Mai,CRM_V2,
b845851f-1897-46cc-a327-23c5dd1a5752,,1092,Fashion,2,220.82,THB,5.0,Credit Card,2024-08-01 12:29:09,Central World,,False,419.56,,,,
613302b4-275c-46ac-88d0-41c78e160283,,SKU-1068,Sports,-5,1903.26,THB,0.0,Credit Card,2024-06-24 20:34:26,Siam,FSJ24,True,-9516.3,,,,FLASH_SALE_JULY_2024
b5b341aa-ea8c-4fdd-b51e-50d5b919d42b,C-00522,SKU_1041,Home & Living,1,1802.09,THB,0.0,PromptPay,2024-06-07 13:35:43,Siam,,False,1802.09,Regular,Bangkok,CRM_V2,
6565b649-39b7-4da1-a103-ce473f162bed,C-00458,SKU_1128,Fashion,1,2391.06,THB,10.0,LINE Pay,2024-06-21 12:56:30,Online,,False,2151.95,Regular,Bangkok,CRM_LEGACY,
423b8899-7420-4db8-bb05-bab0ff2a2ed7,C-00172,SKU-1142,Sports,3,2749.35,THB,0.0,PromptPay,2024-08-01 17:03:17,Icon Siam,,False,8248.05,Regular,Bangkok,CRM_V2,
e7366920-e187-43fc-8e4f-b5d6c8508b55,C-00226,SKU-1000,Beauty,4,1339.84,THB,10.0,PromptPay,2024-07-15 18:46:54,,,False,4823.42,New,Chiang Mai,CRM_LEGACY,
73aa0b4c-bbe9-4524-8b27-9cb2cdcd28e6,C-00569,SKU_1098,Electronics,3,981.02,THB,0.0,Cash,2024-06-28 17:32:18,Online,SP24,False,2943.06,Regular,Khon Kaen,CRM_V2,SUMMER_PROMO_2024_TH
fa888569-3ab8-4517-80d8-7bbedc876ae3,C-01288,SKU-1188,Home & Living,1,994.46,THB,0.0,Credit Card,2024-06-04 16:27:13,Siam,,False,994.46,,,,
7e966a2a-01e7-4600-8c51-225b3f2906c3,C-00077,1186,Fashion,5,4767.33,THB,20.0,Cash,2024-08-03 22:08:48,,,False,19069.32,Regular,Khon Kaen,CRM_V2,
dc5589e9-7961-406c-a0d3-d555095380d0,C-00882,1088,Beauty,1,1782.05,THB,10.0,PromptPay,2024-08-07 10:32:34,Online,,False,1603.84,,,,
2a812bc0-cb2a-486b-8f5d-fc34c2d47bb1,C-00044,1004,Fashion,5,691.2,THB,5.0,Cash,2024-07-17 11:24:26,Central World,,False,3283.2,Regular,Phuket,CRM_LEGACY,
8b2ac2de-e813-455b-b176-108d15e34a5e,,SKU-1022,Electronics,1,3948.16,THB,15.0,PromptPay,2024-07-13 21:20:41,Icon Siam,,False,3355.94,,,,
fea82850-974f-48aa-8154-e081a860afa3,C-00768,SKU-1018,Electronics,5,3992.99,THB,5.0,PromptPay,2024-06-08 14:00:52,,NUA24,False,18966.7,Regular,Phuket,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
747c2ff8-fcf6-40ae-a58d-1762bf209716,C-00151,1177,Home & Living,5,2630.49,THB,10.0,Cash,2024-06-22 18:34:18,Central World,SP24,False,11837.2,Regular,Bangkok,CRM_LEGACY,SUMMER_PROMO_2024_TH
f0f44bcb-e472-4f54-9299-f885697a059a,,SKU-1093,Beauty,2,3408.94,THB,0.0,PromptPay,2024-07-20 11:11:53,EmQuartier,,False,6817.88,,,,
81224c72-e970-4830-a0a5-852f99f6719c,C-00397,SKU-1195,Electronics,1,1957.13,THB,10.0,Cash,2024-07-03 09:52:39,Online,,False,1761.42,,Chonburi,CRM_V2,
59d7f2a7-df43-4739-b46d-bf3df8d1c0d7,C-00719,SKU_1055,Beauty,1,4094.71,THB,5.0,LINE Pay,2024-07-07 10:00:03,,,False,3889.97,Regular,Chonburi,CRM_V2,
7765b38e-0487-48be-b9c4-1f48a039af6e,C-00756,SKU-1184,Fashion,1,4342.9,THB,15.0,PromptPay,2024-06-20 09:01:08,Central World,NUA24,False,3691.46,Regular,Chonburi,CRM_LEGACY_MIGRATED,NEW_USER_ACQUISITION_Q3
3379a518-858d-4e18-b606-b080c4a4c326,C-00278,SKU-1103,Sports,4,738.25,THB,20.0,PromptPay,2024-06-16 18:11:44,Central World,,False,2362.4,New,Phuket,CRM_LEGACY,
babe93e2-2662-4be2-8047-ff18c55d99f5,C-00373,SKU-1151,Home & Living,1,3039.02,THB,5.0,LINE Pay,2024-07-07 12:40:07,Central World,,False,2887.07,Regular,Chonburi,CRM_V2,
4f03de13-a9e7-4954-a3d4-e51d20e20cac,C-00678,SKU-1095,Beauty,3,1655.2,THB,5.0,PromptPay,2024-08-04 10:56:23,Online,NUA24,False,4717.32,Regular,Chonburi,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
a22008ac-9aa3-4f29-81a5-4ec3487ba6c6,C-00669,SKU_1043,Fashion,5,3418.38,THB,5.0,PromptPay,2024-08-19 20:37:20,EmQuartier,NUA24,False,16237.3,Regular,Chonburi,CRM_V2,NEW_USER_ACQUISITION_Q3
6ac708b8-3ada-4cc1-b402-217ae088d320,C-00235,1053,Home & Living,2,552.66,THB,0.0,Credit Card,2024-07-30 21:10:38,Online,NUA24,False,1105.32,Regular,Khon Kaen,CRM_V2,NEW_USER_ACQUISITION_Q3
0077cc64-d5a1-4b1f-b4ff-9e79ca74c335,C-00086,SKU_1141,Beauty,5,524.27,THB,5.0,LINE Pay,2024-07-09 21:25:39,Online,,False,2490.28,,Phuket,CRM_V2,
2e679bed-ece7-4f2d-a6c1-612fababdef9,C-00373,SKU-1118,Electronics,2,4136.91,THB,0.0,PromptPay,2024-06-18 22:04:50,Siam,,False,8273.82,Regular,Chonburi,CRM_V2,
33292ac6-855d-4821-b60f-0949c441f29e,C-00540,SKU-1171,Home & Living,4,265.51,THB,0.0,Credit Card,2024-08-23 20:24:32,Central World,,False,1062.04,Regular,Phuket,CRM_LEGACY,
d13a67c5-76d5-4bb5-b822-1376fe027bcb,C-00143,SKU-1145,Home & Living,4,1555.58,THB,5.0,Cash,2024-06-10 11:33:21,Central World,NUA24,False,5911.2,VIP,Bangkok,CRM_V2,NEW_USER_ACQUISITION_Q3
52d2f095-6022-4e72-b013-2bc86c34b1a8,C-00415,SKU_1086,Home & Living,1,398.6,THB,15.0,PromptPay,2024-08-09 12:56:40,Central World,,False,338.81,New,Bangkok,CRM_V2,
5157270c-6b33-408a-b06b-5594b0863421,,SKU_1001,Home & Living,5,744.74,THB,0.0,Credit Card,2024-08-24 22:49:39,Icon Siam,,False,3723.7,,,,
e73a1222-5c39-4462-9b2d-b51cc872c7cb,C-00073,SKU-1019,Beauty,2,2119.24,THB,15.0,Credit Card,2024-08-21 17:01:47,Icon Siam,MEA24,False,3602.71,New,Khon Kaen,CRM_V2,MEMBER_EXCLUSIVE_AUG_2024
15b0d5c0-0d90-42bc-b28a-fc0e2677b4ba,C-00800,SKU-1058,Beauty,1,2792.68,THB,20.0,LINE Pay,2024-06-18 09:38:24,Icon Siam,,False,2234.14,,Phuket,CRM_V2,
5835c408-84e9-4ae5-9c2f-564d78eed070,C-00075,SKU-1083,Electronics,4,516.36,THB,15.0,PromptPay,2024-07-06 18:03:30,Icon Siam,,False,1755.62,,Khon Kaen,CRM_V2,
34882b54-6a78-40b3-903a-410d0e9834d8,C-00009,SKU-1138,Electronics,5,2686.09,THB,20.0,LINE Pay,2024-07-29 16:09:18,Central World,,False,10744.36,VIP,Chiang Mai,CRM_V2,
436056b3-faa7-457f-a649-faee6e7febe4,C-00295,1168,Beauty,1,323.6,THB,0.0,Cash,2024-07-13 19:17:14,Central World,,False,323.6,Regular,Chiang Mai,CRM_V2,
2da600ac-5fd9-4903-8adc-29f39be2f1c9,C-00290,1192,Home & Living,3,4030.23,THB,20.0,LINE Pay,2024-08-16 19:06:11,Central World,,False,9672.55,Regular,Chiang Mai,CRM_V2,
fe7a7730-109f-49ba-8f7e-30710838750e,C-00749,1152,Fashion,3,4154.13,THB,10.0,PromptPay,2024-08-19 22:59:45,EmQuartier,,False,11216.15,Regular,Chonburi,CRM_V2,
8f7451fe-911c-4a80-9b83-ee6beef22f89,C-00931,SKU-1015,Sports,5,1725.79,THB,20.0,PromptPay,2024-07-25 15:54:08,Siam,NUA24,False,6903.16,,,,NEW_USER_ACQUISITION_Q3
dfec874e-0e10-4565-a9f3-2dab9a17ffe7,C-00115,1096,Fashion,3,2682.49,THB,0.0,PromptPay,2024-07-06 19:16:24,Central World,BTS24,False,8047.47,New,Chiang Mai,CRM_V2,BACK_TO_SCHOOL_2024
e794a0ab-8b4a-41b3-baf7-778c65cb6da7,C-00491,1184,Home & Living,5,4620.96,THB,0.0,Credit Card,2024-06-16 19:29:03,Online,,False,23104.8,New,Chonburi,CRM_V2,
76d9129b-86a2-4605-bcb1-13bb11445bbb,C-00339,1092,Home & Living,2,2059.26,THB,0.0,PromptPay,2024-06-13 14:52:28,Central World,,False,4118.52,Regular,Phuket,CRM_LEGACY,
20243835-783b-478c-a6ea-63295a2c0f70,,SKU-1188,Beauty,2,4683.93,THB,20.0,Credit Card,2024-08-24 19:46:48,Icon Siam,NUA24,False,7494.29,,,,NEW_USER_ACQUISITION_Q3
74703f39-fcd7-43e7-a9a1-b47bb4a8b671,C-00445,SKU-1000,Fashion,1,3806.88,THB,20.0,PromptPay,2024-08-18 16:30:31,Siam,MEA24,False,3045.5,VIP,Phuket,CRM_V2,MEMBER_EXCLUSIVE_AUG_2024
010fd3ab-3d58-485a-b576-c3fc80d013ee,C-00671,SKU_1015,Beauty,3,3158.82,THB,0.0,PromptPay,2024-08-28 06:53:04,Online,,False,9476.46,Regular,Chiang Mai,CRM_LEGACY_MIGRATED,
005c29b9-63cd-489b-9f01-d5fa4d294484,C-00281,SKU_1081,Sports,4,4441.18,THB,0.0,PromptPay,2024-06-10 13:23:56,Siam,,False,17764.72,Regular,Chiang Mai,CRM_V2,
d85d9a00-68f3-4a6a-85b9-1afec5772689,C-00288,SKU-1063,Sports,1,3421.88,THB,5.0,Credit Card,2024-07-08 22:56:48,Central World,NUA24,False,3250.79,,Bangkok,CRM_V2,NEW_USER_ACQUISITION_Q3
51fff3e6-f229-4d04-b7bf-a81088fa49d8,C-00522,1142,Beauty,3,1773.35,THB,5.0,Cash,2024-08-22 10:22:01,EmQuartier,,False,5054.05,Regular,Bangkok,CRM_V2,
58965631-d1c7-4f9a-8422-87f497e42c2e,C-00228,SKU-1012,Home & Living,3,3640.65,THB,0.0,Credit Card,2024-07-27 17:30:04,Siam,,False,10921.95,Regular,Bangkok,CRM_V2,
44779e78-88d1-4405-9ad3-44989f3e7f0a,C-00025,1053,Home & Living,5,393.34,THB,0.0,LINE Pay,2024-06-08 15:22:04,EmQuartier,,False,1966.7,Regular,Chonburi,CRM_V2,
1ccaca40-5443-44ad-8a60-9e4125e5a211,,SKU-1136,Sports,2,1764.15,THB,15.0,LINE Pay,2024-06-23 09:08:41,EmQuartier,NUA24,False,2999.06,,,,NEW_USER_ACQUISITION_Q3
19b7d971-c3e5-420b-bd88-88a02f733e0a,C-00552,SKU-1183,Fashion,2,3276.49,THB,10.0,LINE Pay,2024-07-10 09:01:13,EmQuartier,,False,5897.68,Regular,Bangkok,CRM_V2,
3756c24b-b772-48e8-a9e9-66edcce9421d,C-00537,1138,Beauty,4,1438.4,THB,0.0,PromptPay,2024-06-20 21:31:18,Central World,SP24,False,5753.6,New,Chonburi,CRM_V2,SUMMER_PROMO_2024_TH
1aa6302b-387d-4300-be5a-ff79855c955d,C-00123,1109,Home & Living,2,963.75,THB,20.0,Cash,2024-07-30 15:50:15,EmQuartier,BTS24,False,1542.0,,Chiang Mai,CRM_V2,BACK_TO_SCHOOL_2024
0e33c633-a3bd-48f4-9428-3de901ad706f,C-00070,SKU-1019,Home & Living,3,685.31,THB,20.0,Credit Card,2024-08-06 10:29:00,Central World,,False,1644.74,New,Chonburi,CRM_V2,
ddef3834-c0ab-4b67-aef2-129bc9f8f25a,C-00558,1087,Home & Living,2,346.24,THB,0.0,LINE Pay,2024-08-09 10:36:06,Siam,NUA24,False,692.48,New,Phuket,CRM_V2,NEW_USER_ACQUISITION_Q3
7c23d286-0ade-48bf-bd23-384596a33440,C-00541,SKU-1038,Electronics,1,737.38,THB,0.0,Cash,2024-06-04 04:57:25,EmQuartier,,False,737.38,New,Chiang Mai,CRM_V2,
0ad7808c-8024-4c95-acc2-5383f5b0859a,C-00780,SKU-1119,Sports,2,4447.33,THB,0.0,Cash,2024-06-05 16:09:02,EmQuartier,NUA24,False,8894.66,Regular,Chiang Mai,CRM_V2,NEW_USER_ACQUISITION_Q3
445e8e35-30a0-4808-8746-4a05b7e046b6,C-00302,SKU-1080,Beauty,4,2998.82,THB,20.0,Cash,2024-06-06 17:49:49,EmQuartier,SP24,False,9596.22,Regular,Bangkok,CRM_LEGACY,SUMMER_PROMO_2024_TH
af590392-041a-4b3b-8649-5cf634ec4e32,C-00769,SKU_1100,Fashion,1,3836.15,THB,0.0,Credit Card,2024-06-13 12:28:52,Online,,False,3836.15,New,Khon Kaen,CRM_LEGACY_MIGRATED,
3ae8c4b8-2145-4009-825a-44729ccbc7bd,,SKU_1097,Home & Living,2,2037.8,THB,20.0,Credit Card,2024-08-04 18:17:32,EmQuartier,,False,3260.48,,,,
d0ac0337-c3a4-4fef-824a-6b357cbaedda,C-00094,SKU_1185,Home & Living,4,4598.46,THB,0.0,PromptPay,2024-08-06 11:16:48,Online,,False,18393.84,VIP,Khon Kaen,CRM_LEGACY_MIGRATED,
d217a7d9-0332-43a5-9cd3-ed2915dade1c,C-00662,SKU_1011,Fashion,3,4476.74,THB,20.0,PromptPay,2024-08-22 16:49:09,Siam,MEA24,False,10744.18,VIP,Bangkok,CRM_V2,MEMBER_EXCLUSIVE_AUG_2024
06522085-350b-4b60-b127-1c2ada536296,C-00197,SKU-1141,Fashion,1,3330.07,THB,5.0,LINE Pay,2024-06-16 19:28:11,Siam,,False,3163.57,New,Chiang Mai,CRM_LEGACY,
9c6d0bd4-9bcc-4b74-b15e-3a3f36da7047,C-00226,SKU_1199,Sports,5,416.87,THB,0.0,LINE Pay,2024-06-25 20:26:45,Icon Siam,FSJ24,False,2084.35,New,Chiang Mai,CRM_LEGACY,FLASH_SALE_JULY_2024
4e8b5802-f662-4f69-be83-d2dd22deaaeb,C-00490,SKU_1137,Home & Living,4,2277.21,THB,0.0,Credit Card,2024-07-10 09:13:46,Siam,,False,9108.84,Regular,Phuket,CRM_LEGACY_MIGRATED,
e392edcc-3cf3-43d3-942a-3772b705c6a3,C-00580,SKU-1127,Electronics,3,1844.06,THB,0.0,PromptPay,2024-07-22 13:54:42,,,False,5532.18,Regular,Khon Kaen,CRM_LEGACY_MIGRATED,
83ba8691-7181-49c4-8d73-74a4971ebfdd,C-00655,SKU-1032,Beauty,5,885.05,THB,0.0,Credit Card,2024-08-05 20:50:45,Central World,,False,4425.25,,Chonburi,CRM_LEGACY,
666ca007-83f3-496a-8a57-a20aabdbdd87,C-00612,SKU-1112,Home & Living,5,4125.79,THB,0.0,PromptPay,2024-07-22 18:22:54,Icon Siam,,False,20628.95,Regular,Bangkok,CRM_V2,
