transaction_id,customer_ref,product_sku,product_category,qty,unit_price,currency,discount_pct,payment_method,transaction_datetime,store_channel,campaign_code,is_return,net_amount_thb
01bf9c95-c8e0-464f-ae38-fb09355aada3,C-01962,SKU-1036,Beauty,2,4830.12,THB,20.0,LINE Pay,2024-11-27 13:09:15,Online,LMP,False,7728.19
a6aca5d1-78cb-45ff-aea0-f0559f8e7b22,,SKU-1143,Electronics,5,3936.83,THB,10.0,Cash,2024-12-30 21:41:49,Online,,False,17715.74
0421edba-5b66-44b4-9013-eab93bd0762f,C-07698,SKU-1093,Beauty,4,2564.65,THB,5.0,Cash,2024-07-11 20:39:39,Online,,False,9745.67
5347c6f1-7c15-43f0-9b25-9df01fc75ca0,C-03734,1082,Sports,3,850.69,THB,0.0,Cash,2025-03-13 19:17:22,Siam,,False,2552.07
5c3c0beb-b8f5-4e87-9866-fd65c1ee5528,C-03572,SKU-1071,Fashion,1,1795.16,THB,10.0,Cash,2025-05-10 12:29:59,,,False,1615.64
aad4f1d9-c9bc-4c9a-a437-49463812456a,C-00596,SKU-1161,Sports,3,2518.04,THB,15.0,Credit Card,2024-08-11 09:08:40,Central World,SP02,False,6421.0
3e4c8cab-f351-408d-b293-5f69bc1f9a18,C-04210,SKU_1092,Electronics,3,1370.99,THB,0.0,Credit Card,2025-04-15 14:13:56,EmQuartier,,False,4112.97
370806e2-da8d-4959-8f68-9f5b4cc92c33,C-09933,1113,Sports,1,192.4,THB,20.0,Cash,2024-07-02 12:20:05,Central World,,False,153.92
6b7f3346-0fb6-414e-86b9-d1dac6094875,C-01719,SKU-1129,Beauty,1,136118.355,THB,5.0,LINE Pay,2024-11-20 18:43:49,Icon Siam,,False,129312.44
952c55bb-005d-4515-a0bc-daa0a82510fe,C-08664,SKU-1007,Electronics,3,3813.9,THB,16.6,PromptPay,2025-01-04 10:11:12,EmQuartier,NUA,False,9542.38
05e56ba2-fb04-4644-a56b-259e7d562de7,C-00573,1102,Beauty,3,502.31,THB,0.0,Credit Card,2024-06-22 13:18:48,EmQuartier,,False,1506.93
b6a5d411-e07d-4028-902e-7a05a7d23af4,C-05840,SKU_1134,Fashion,5,355.79,THB,10.0,LINE Pay,2025-04-10 18:10:04,EmQuartier,NUA,False,1601.06
4786fe89-e041-4a1d-885e-3c44d5bba7fb,,SKU_1129,Beauty,2,4549.87,THB,15.0,Credit Card,2024-06-04 15:02:58,Icon Siam,,False,7734.78
8b88caf2-2b9b-4adf-b923-771d7d6c683e,,SKU-1097,Home & Living,1,1251.91,THB,0.0,PromptPay,2025-01-05 14:56:28,Icon Siam,,False,1251.91
6eeb173e-abdb-4089-ba7d-d5bc9d5cedc5,C-01475,SKU-1136,Beauty,2,3545.03,THB,15.0,PromptPay,2025-03-28 12:51:49,Central World,,False,6026.55
a6e61187-7016-42f0-8f75-b8a17a164657,C-09530,SKU-1200,Beauty,5,3728.13,THB,15.0,Cash,2025-02-02 12:46:51,EmQuartier,SP06,False,15844.55
594554cd-b372-4063-b455-680fcf2c66a6,C-09016,SKU-1003,Sports,5,3861.28,THB,10.0,PromptPay,2025-05-02 16:09:00,Online,,False,17375.76
c8f02655-6872-4a24-ad99-7342aab9f361,C-04420,SKU_1134,Electronics,2,2822.09,THB,5.0,Credit Card,2025-03-23 09:25:24,Online,,False,5361.97
02f6707c-5a5b-469f-8ecd-56c653620244,C-07967,SKU-1112,Sports,1,1748.19,THB,5.0,Credit Card,2024-06-10 14:40:52,Online,,False,1660.78
1d6be568-1310-4849-98df-a8fdaf01cc3e,C-02543,SKU-1048,Electronics,5,1085.09,THB,0.0,Credit Card,2024-12-07 10:41:10,Siam,RW,False,5425.45
d60a62c6-b121-4aa5-be3e-cd4db58dcb6f,C-05508,SKU-1095,Sports,1,2494.59,THB,10.0,Credit Card,2024-11-14 16:59:03,EmQuartier,,False,2245.13
0906e0f3-ea4f-4801-b773-a42d31ed349b,C-08053,SKU_1185,Fashion,2,4597.29,THB,10.0,PromptPay,2024-12-21 18:40:37,,,False,8275.12
45a9833a-8ca0-4062-935c-ddf45f06e4fc,C-01850,1148,Electronics,1,4015.21,THB,10.0,PromptPay,2024-06-19 21:34:04,EmQuartier,SP01,False,3613.69
adbbf59f-6a74-45d8-8a7c-6dc02bc8a626,C-07911,SKU-1042,Electronics,2,4786.94,THB,0.0,PromptPay,2025-04-23 17:11:56,EmQuartier,,False,9573.88
af50a58f-26ee-416c-85da-9d4d1a968209,C-08275,SKU-1139,Home & Living,5,3646.99,THB,0.0,PromptPay,2025-05-11 18:29:55,Icon Siam,,False,18234.95
5232481a-ab61-44ae-b40a-78ce61058819,C-00060,SKU-1042,Beauty,4,114663.655,THB,20.0,PromptPay,2025-04-08 21:09:09,,,False,366923.7
88da3c91-3921-40ed-a694-fad11ee7b3ee,,SKU-1125,Fashion,4,3706.93,THB,0.0,Credit Card,2025-04-27 09:58:54,Icon Siam,FS11,False,14827.72
0f787ceb-2573-4f65-b7b3-794e55e33603,C-00146,SKU_1021,Beauty,5,3572.27,THB,0.0,Cash,2024-08-03 16:39:20,Icon Siam,NUA,False,17861.35
1ad545b9-6b8e-46ea-ad15-f79de632e2de,C-05806,SKU-1112,Beauty,2,4055.3,THB,0.0,PromptPay,2025-02-18 15:55:13,Siam,RAO,False,8110.6
79965368-a4a2-45af-b05a-3fa5699e293b,C-07767,SKU-1165,Sports,1,2596.5,THB,5.0,Credit Card,2025-04-19 22:51:46,Siam,RAO,False,2466.67
811b1443-f62a-4c0b-af56-3ab3e5918c2a,C-04076,SKU_1190,Sports,1,1561.3,THB,0.0,PromptPay,2025-05-29 12:41:56,Central World,ME08,False,1561.3
80d56f71-aea2-4597-bd9f-cea26be1ad46,,SKU-1101,Fashion,4,2752.86,THB,20.0,Credit Card,2024-09-19 18:28:31,Icon Siam,,False,8809.15
8c25e7e6-706c-47c7-abcf-2c081bdfdd7d,C-07547,SKU-1193,Sports,5,268.94,THB,10.0,Credit Card,2025-04-09 19:05:27,Icon Siam,RAO,False,1210.23
f0f0c3f5-610a-49ca-bd16-bc36ccdec7c0,,1045,Beauty,4,1203.72,THB,0.0,Credit Card,2025-04-08 17:24:49,Central World,RAO,False,4814.88
3312480d-e925-420d-9fbd-2648075afc16,,SKU-1135,Sports,2,1491.84,THB,10.0,PromptPay,2024-12-30 10:17:11,Central World,,False,2685.31
501952d7-9ca7-4cb2-9f3c-ec08ade49783,C-03859,SKU-1160,Sports,5,3005.68,THB,0.0,Cash,2024-09-13 14:36:05,Siam,,False,15028.4
82e7ec9f-f90c-4d06-af7d-3219ba396108,C-00727,SKU_1164,Electronics,3,4761.29,THB,15.0,Credit Card,2025-02-11 20:22:55,EmQuartier,NUA,False,12141.29
12c11114-4c6f-456f-8be9-628b0b9a6e4b,C-02558,SKU-1045,Fashion,1,358.32,THB,15.0,Credit Card,2024-10-03 19:37:26,Central World,RAO,False,304.57
07e6e078-0627-4cb3-a91c-beade226c531,C-02222,SKU_1015,Beauty,5,3881.57,THB,10.0,Cash,2025-04-30 18:08:17,Central World,,False,17467.07
ffd2a669-03de-4cbc-ad8a-fe8cda025e42,C-01594,SKU-1009,Electronics,1,2250.22,THB,10.0,LINE Pay,2025-02-17 14:14:12,EmQuartier,LMP,False,2025.2
ebeb5d35-8b74-4218-bff9-678fd83e5e57,C-04604,SKU-1031,Home & Living,4,3289.68,THB,0.0,Credit Card,2024-12-15 22:32:28,Online,,False,13158.72
f0ab946e-eabe-4118-9c30-33ba7dbaaa94,C-07106,1120,Sports,4,3693.87,THB,0.0,Cash,2024-12-18 18:47:28,Icon Siam,,False,14775.48
beefcf4f-e85e-40d9-88da-b3d8bef65cec,C-06708,1050,Fashion,2,2550.66,THB,10.0,Credit Card,2024-08-31 10:24:20,Central World,RAO,False,4591.19
ca523fff-4da6-49fa-bb43-c0e01db4759f,C-08499,SKU-1104,Home & Living,2,1544.5,THB,0.0,Credit Card,2025-05-30 17:51:21,EmQuartier,,False,3089.0
8b795aee-aeb6-49f1-a91e-83b03eeb8d34,,SKU_1148,Home & Living,1,3698.41,THB,0.0,Cash,2025-02-24 14:59:51,Central World,,False,3698.41
f1b026e3-2939-4e8d-85e0-ad78ed33a471,C-02433,SKU-1088,Sports,3,3560.77,THB,10.0,Credit Card,2024-08-18 18:26:01,Icon Siam,,False,9614.08
4e3615de-f26e-4790-bed7-a3386e662188,C-04051,SKU-1183,Home & Living,4,290.92,THB,0.0,Credit Card,2025-03-06 13:56:20,Siam,LMP,False,1163.68
eb130ab4-b7ef-43d5-aa0a-14b0113b5e5d,C-05034,SKU_1178,Electronics,5,1721.14,THB,0.0,PromptPay,2024-12-02 19:30:45,,,False,8605.7
04a77a94-58f0-43b4-9936-cc167d8727a1,C-06414,SKU-1146,Sports,2,3088.98,THB,0.0,Credit Card,2025-02-05 17:44:55,Online,ME06,False,6177.96
819cfc58-0012-4ee6-bc13-582f03e35055,C-07392,1007,Beauty,5,3577.06,THB,0.0,Credit Card,2025-04-28 06:42:32,EmQuartier,,False,17885.3
65f2a40d-4eb6-46ed-937a-b1b1c9d3dff4,C-00055,SKU-1076,Beauty,3,4982.21,THB,20.0,Cash,2024-12-07 18:22:08,Online,,False,11957.3
4e92940f-f262-43ed-93ef-32f30a274a53,,SKU_1109,Home & Living,3,3155.45,THB,0.0,LINE Pay,2024-06-07 17:06:49,Siam,,False,9466.35
b0a35e6b-0644-4404-b5e6-d71d10665891,C-01446,1199,Fashion,3,1874.88,THB,10.0,Cash,2024-09-19 20:14:06,Online,RAO,False,5062.18
c5e261c3-b28a-45cf-b651-a2bdede2216d,C-02314,1166,Beauty,1,1640.69,THB,5.0,PromptPay,2025-02-26 14:40:59,,,False,1558.66
5cc71498-d9c8-482a-882a-beae3a3e7594,C-07100,SKU_1173,Fashion,4,3074.22,THB,0.0,LINE Pay,2024-07-04 10:47:29,Siam,,False,12296.88
4943e6a3-2189-45ed-a37e-5f6c3074d384,,SKU-1046,Home & Living,2,4012.14,THB,15.0,PromptPay,2025-04-27 15:41:02,Central World,FS11,False,6820.64
e2f926db-70fa-41db-9e61-e6571971ebaf,,SKU-1161,Home & Living,4,1930.27,THB,0.0,PromptPay,2025-03-16 18:09:04,Icon Siam,NUA,False,7721.08
1cb302ae-cbcc-4d12-8c4a-d2db42fa9831,C-01651,1120,Beauty,5,3276.11,THB,10.0,Credit Card,2025-01-12 11:24:07,Siam,NUA,False,14742.5
4b042a9c-6f68-47d3-b615-493545c3590c,C-05425,SKU_1151,Beauty,2,1326.18,THB,0.0,Credit Card,2024-08-20 19:21:12,EmQuartier,LMP,False,2652.36
40918ca0-4bcc-4226-ae4a-6a955d18f8b6,,SKU-1147,Fashion,5,2365.83,THB,0.0,Credit Card,2024-12-11 12:45:52,Online,LMP,False,11829.15
f21a9c9a-acb4-4034-a81e-548c502bc9a5,C-03705,SKU-1176,Beauty,1,769.82,THB,0.0,Cash,2024-08-02 13:14:05,Siam,,False,769.82
513a36d7-15b0-4715-96d3-eb58255018f3,C-03323,SKU-1146,Beauty,2,4832.22,THB,0.0,Credit Card,2024-10-18 08:01:30,Icon Siam,,False,9664.44
eeac4cc8-b4fa-4d4e-bb97-51a2b1527462,C-06891,SKU-1142,Sports,1,4654.87,THB,0.0,PromptPay,2024-09-06 11:24:59,Central World,,False,4654.87
79c905e7-9f66-47d0-a1d7-b3a0724f8f5e,C-00900,SKU_1089,Home & Living,3,415.91,THB,5.0,Credit Card,2025-02-16 08:55:42,Online,,False,1185.34
30da2b80-7789-4940-aa8f-ebd46858d90c,C-09619,SKU_1057,Electronics,2,4636.28,THB,15.0,PromptPay,2025-03-29 19:44:31,Icon Siam,,False,7881.68
d7497a6c-df7e-4c41-9e6c-73e39a56c971,C-06834,SKU_1024,Home & Living,1,1331.1,THB,15.0,PromptPay,2024-06-26 13:20:00,Central World,,False,1131.44
6a02025f-83ff-4031-a67e-f43cfe54ce8e,C-02851,SKU-1006,Beauty,3,2974.64,THB,20.0,Credit Card,2024-06-10 14:34:48,Central World,,False,7139.14
09661638-da0c-4c73-8412-c1dc79230523,,1088,Beauty,4,530.1,THB,20.0,PromptPay,2024-11-18 09:17:20,Icon Siam,,False,1696.32
411a27e9-fec8-4877-a9f7-d2ef2f4efa7e,C-02795,1171,Beauty,1,2024.48,THB,0.0,Credit Card,2024-07-28 09:23:41,Siam,RAO,False,2024.48
422d16e3-4a9e-49c1-ba6e-9b18ee1196d7,C-03714,1083,Sports,4,229.39,THB,20.0,Credit Card,2024-06-08 16:44:34,EmQuartier,,False,734.05
84d653f1-a3f7-4ac8-9f4b-81fb24341d49,C-06933,SKU-1128,Beauty,5,825.82,THB,0.0,PromptPay,2024-11-12 20:27:34,EmQuartier,RW,False,4129.1
240b2382-4537-443d-bff6-66e1730a9b33,C-00071,SKU-1053,Home & Living,2,3468.05,THB,15.0,Cash,2024-10-04 17:57:55,Online,,False,5895.68
9087c731-5539-4574-add4-55ff2fcc5950,C-08321,SKU-1188,Electronics,3,1164.08,THB,15.0,Credit Card,2024-06-12 14:17:36,Icon Siam,,False,2968.4
b62b4aa0-2972-4077-8b74-69d1582f2708,C-00144,SKU-1109,Beauty,4,2911.58,THB,20.0,Credit Card,2024-10-20 15:17:52,Icon Siam,,False,9317.06
6b686983-21e2-4293-bc30-56dcdf2cded2,C-09569,SKU-1095,Home & Living,5,1734.2,THB,0.0,Credit Card,2024-12-14 17:27:16,,LMP,False,8671.0
d8a5d58d-508c-465b-b3d6-b1bf4177af7d,C-06126,SKU-1115,Fashion,5,2625.15,THB,5.0,Credit Card,2024-10-27 17:15:38,Online,,False,12469.46
d123184d-56bb-4fa4-99d6-311686c88dc7,C-05558,SKU-1014,Sports,4,1573.28,THB,5.0,Credit Card,2025-01-07 17:12:15,Icon Siam,LMP,False,5978.46
d1c9f00d-cdda-46b5-a95d-347ddb3efb98,C-03420,SKU-1133,Fashion,3,3252.13,THB,0.0,Cash,2024-09-17 21:56:21,EmQuartier,,False,9756.39
39345eff-b2ac-4dcb-947b-e5b780d76bf1,C-04294,SKU-1122,Sports,1,3939.2,THB,0.0,PromptPay,2024-06-11 13:16:18,EmQuartier,LMP,False,3939.2
a8336b69-ac06-46de-8253-3bc90dd1989d,C-06585,SKU-1007,Sports,1,4441.87,THB,10.0,LINE Pay,2024-11-18 10:47:00,Siam,SP04,False,3997.68
fcf4e522-07e6-4bae-af94-416c0f5dae57,C-01265,SKU_1106,Beauty,3,173523.19,THB,0.0,LINE Pay,2025-04-22 21:02:05,Online,RAO,False,520569.57
043ea362-7251-4c26-9835-374e78aca1e9,C-08488,SKU-1166,Home & Living,4,152.92,THB,15.0,PromptPay,2025-01-16 13:03:29,Central World,,False,519.93
41f27c08-a1cf-4504-9a53-0e8d8f2ae950,C-02158,SKU-1181,Home & Living,1,4451.95,THB,5.0,PromptPay,2025-02-10 15:15:24,Online,ME06,False,4229.35
63f34f1c-e924-4345-87fb-c0634cec46df,C-07109,SKU_1025,Home & Living,3,4213.65,THB,15.0,PromptPay,2024-07-03 20:18:26,Siam,,False,10744.81
669dfe36-c415-468d-bb7f-4a067209d152,,SKU-1190,Home & Living,4,4614.11,THB,10.0,Cash,2024-09-01 18:55:58,Online,LMP,False,16610.8
048e88bd-9cfd-44c2-b149-709d5f6aae80,C-05898,SKU-1034,Fashion,2,947.92,THB,10.0,PromptPay,2024-11-14 22:10:06,EmQuartier,,False,1706.26
e518e40c-8fbe-4244-be9f-687a7c14b7d6,C-03981,SKU-1097,Sports,4,1657.55,THB,20.0,Cash,2024-09-05 14:19:50,Online,LMP,False,5304.16
34639c4d-20e1-4a3a-9121-af14da839c77,C-05096,SKU-1086,Electronics,2,783.61,THB,10.0,Cash,2024-12-26 22:11:40,Online,,False,1410.5
1de4ca44-a74d-4e98-b869-087e7b638b73,,SKU-1024,Electronics,3,2228.29,THB,0.0,Cash,2024-10-06 09:05:03,Online,,False,6684.87
98cb2c8c-027a-4a41-a203-453fc864e7ee,C-04350,1188,Electronics,1,3187.29,THB,0.0,Credit Card,2025-05-13 22:37:03,EmQuartier,,False,3187.29
4ff062ad-9c4d-451a-8a89-7a64193c8e3d,C-03830,SKU-1023,Sports,1,4199.23,THB,5.0,LINE Pay,2024-09-26 20:51:29,Central World,RAO,False,3989.27
fcaf3203-4003-4235-8961-2b7573db8626,C-00011,SKU-1027,Fashion,5,4389.74,THB,10.0,Credit Card,2025-01-13 09:27:04,Siam,LMP,False,19753.83
fdcca9c4-a706-4f4f-a4ba-c59729295fc2,C-06606,SKU_1025,Home & Living,2,3425.28,THB,5.0,PromptPay,2025-02-25 22:59:23,Central World,,False,6508.03
0123ebb0-bb2d-4b52-9a8d-16b31be49bd2,C-01471,SKU_1168,Home & Living,4,3578.18,THB,10.0,PromptPay,2025-05-29 20:13:44,Siam,BTS08,False,12881.45
ed028d2a-b690-42c3-b3de-560c598df0aa,C-05576,SKU-1043,Sports,3,4179.42,THB,15.0,Cash,2025-03-24 03:57:58,,FS10,False,10657.52
3fd7b000-06b8-4b7f-be29-6d2af12a962b,C-00850,SKU_1059,Home & Living,-5,4379.49,THB,20.0,PromptPay,2024-07-03 11:58:31,EmQuartier,NUA,True,-17517.96
12d81b20-c30c-4476-bd96-fd0aef086bdf,C-08939,SKU-1131,Fashion,2,1653.27,THB,15.0,LINE Pay,2025-01-28 18:01:05,,LMP,False,2810.56
7c0d45b5-9fa0-48fb-9809-31d9254f4ea5,C-07721,SKU-1000,Fashion,1,2189.71,THB,0.0,PromptPay,2024-07-08 17:12:45,EmQuartier,,False,2189.71
7db2e864-d9a8-4a91-a972-2932ed0b06aa,C-00670,SKU-1066,Fashion,4,3667.04,THB,0.0,Credit Card,2024-07-24 18:12:16,Icon Siam,RW,False,14668.16
84c3b04d-68fb-4b5e-a442-e09a500aaf5a,C-01530,SKU-1037,Home & Living,1,600.71,THB,10.0,Cash,2025-02-21 10:11:52,Icon Siam,SP06,False,540.64
301e1278-4484-4057-9107-fc9d1feb2082,C-08999,SKU-1162,Fashion,2,1576.41,THB,0.0,Cash,2024-07-10 21:49:59,Central World,RAO,False,3152.82
01e203d5-86af-44e4-837f-c2b20d32778f,C-02681,SKU-1171,Home & Living,5,4507.92,THB,0.0,Credit Card,2024-06-30 16:07:57,Central World,,False,22539.6
54c4b36f-7a42-44f4-9e3e-f0c9ac111f79,C-03052,SKU-1172,Electronics,2,612.79,THB,10.0,PromptPay,2025-02-08 13:28:02,Icon Siam,,False,1103.02
b53c373f-83f9-4bf8-a33c-1ecdced1e308,C-02014,SKU-1124,Home & Living,4,977.44,THB,0.0,Credit Card,2024-11-23 09:55:24,Siam,RW,False,3909.76
537e78f7-b248-4ce4-9041-e9b0c0ef1e39,C-09655,SKU-1153,Sports,5,526.09,THB,0.0,PromptPay,2024-09-21 15:04:24,Central World,LMP,False,2630.45
7acf959b-115b-49a5-b062-108cbae3a09d,C-04318,SKU_1090,Sports,1,3925.65,THB,15.0,Credit Card,2025-03-22 21:24:51,EmQuartier,,False,3336.8
f48601ab-31f8-4b6b-9a41-2189c5157c61,,SKU-1146,Sports,4,711.22,THB,10.0,Cash,2025-02-09 15:15:33,,NUA,False,2560.39
8185e068-818e-41c0-8401-78acd6e8b8c9,C-06094,SKU-1001,Electronics,5,961.47,THB,0.0,Cash,2025-03-24 22:20:37,Online,,False,4807.35
0c691467-b02c-44a7-81ef-16dac300d610,C-06844,1148,Beauty,3,1296.43,THB,20.0,Credit Card,2024-09-07 12:52:01,Central World,,False,3111.43
b909281a-59bd-41bd-a973-82427e39be0b,C-00880,SKU-1001,Sports,2,3498.22,THB,15.0,Cash,2024-06-12 16:01:06,EmQuartier,NUA,False,5946.97
30799625-17c6-4eca-8b87-cf0c892dcb0d,C-04740,SKU-1003,Sports,1,1872.88,THB,0.0,LINE Pay,2025-04-09 16:34:21,Online,SP07,False,1872.88
6cc8cc9f-023e-4743-a5d4-124b804dddcc,C-02458,SKU-1110,Beauty,3,3199.58,THB,0.0,Credit Card,2024-09-14 15:54:23,Siam,SP03,False,9598.74
caf4a4ee-bd92-4103-94a7-8fcde8709ede,C-03557,SKU-1100,Electronics,3,3138.12,THB,5.0,Credit Card,2024-06-11 14:14:10,EmQuartier,BTS01,False,8943.64
ae1cae0e-ce16-46b1-be27-9f39f3dc30d3,C-01769,SKU-1006,Home & Living,1,3924.08,THB,5.0,PromptPay,2025-01-14 11:59:01,Central World,NUA,False,3727.88
330b0d99-c5be-4080-80f8-6994bf682ab5,C-00250,SKU-1120,Beauty,1,4224.82,THB,10.0,PromptPay,2024-12-28 12:54:51,Icon Siam,BTS05,False,3802.34
26fcdcca-5811-4d40-a2e3-5f9c8714c3ae,C-03049,SKU-1150,Beauty,4,2893.63,THB,20.0,Credit Card,2024-11-17 17:24:51,Central World,,False,9259.62
1a558ca6-10e5-44b3-bae1-739053a73ddc,C-09062,SKU_1026,Beauty,5,3988.94,THB,20.0,PromptPay,2025-05-20 05:55:35,Online,BTS08,False,15955.76
78f88dcb-4d2a-4d5a-ab97-e638d8ed06bf,C-07036,SKU-1151,Electronics,2,943.57,THB,15.0,Credit Card,2025-02-15 22:47:23,Central World,BTS06,False,1604.07
2a5c0cd3-887c-45e9-9085-c1fe01d26c72,C-00494,SKU_1190,Home & Living,2,4839.25,THB,20.0,Credit Card,2025-01-08 15:49:37,Siam,RAO,False,7742.8
5bc8a8cd-4b29-4925-a5ac-865ecdbf32cc,C-03669,SKU-1190,Electronics,2,3593.67,THB,20.0,PromptPay,2025-03-25 10:11:12,Central World,RW,False,5749.87
a28cd41e-488f-4088-9326-e06270560d90,,SKU-1128,Beauty,3,828.24,THB,0.0,Cash,2025-01-27 11:33:06,Central World,,False,2484.72
93d1887c-aa67-400b-8a3c-5c859af73aa1,C-08999,SKU-1068,Home & Living,2,3170.89,THB,0.0,PromptPay,2025-04-04 09:52:44,Siam,RW,False,6341.78
92430783-80e5-44b6-96b6-68fc945e791a,C-09494,SKU-1058,Home & Living,4,1931.78,THB,15.0,PromptPay,2025-01-11 15:56:10,Siam,,False,6568.05
d3918640-33f0-431d-b10a-a74c2618c06a,C-09487,SKU-1111,Beauty,5,400.23,THB,15.0,Credit Card,2025-03-16 14:45:50,Siam,,False,1700.98
2c192cdc-b3c3-4996-be4f-96e382c1c7f0,C-04667,SKU-1052,Home & Living,3,2783.4,THB,0.0,Cash,2025-03-23 18:11:23,,,False,8350.2
766b0f3b-0eed-4e9b-91fb-55f449e2e9a3,C-08772,SKU-1083,Sports,1,3311.75,THB,10.0,Credit Card,2024-12-17 21:57:24,,,False,2980.58
40dbda65-5113-4b6c-abb4-efa958b12a32,C-07126,SKU-1013,Sports,2,2075.18,THB,10.0,PromptPay,2024-07-05 15:56:10,Central World,FS02,False,3735.32
d6237adc-66f3-4b6b-87fb-f59004c3d4e5,C-07222,SKU_1042,Home & Living,-2,1511.1,THB,0.0,Credit Card,2024-06-12 11:46:16,Online,RW,True,-3022.2
2c7bf5e8-62c7-4c08-9239-32e35d19a7fb,C-07510,SKU_1104,Beauty,4,4451.66,THB,5.0,PromptPay,2025-03-25 13:23:04,Siam,RAO,False,16916.31
3daa3be7-812d-4e15-8c48-98dd9ad0c001,C-00078,SKU_1079,Fashion,5,827.11,THB,0.0,LINE Pay,2024-12-28 18:00:14,Siam,,False,4135.55
34a4d068-24f7-4af4-bd47-17037e82c138,C-02789,SKU-1134,Fashion,4,153760.995,THB,0.0,Cash,2025-02-20 20:31:15,Siam,RAO,False,615043.98
66925406-f910-4d91-92d7-87dca3a33785,,SKU_1100,Electronics,4,1974.98,THB,10.0,LINE Pay,2024-07-30 18:19:35,Icon Siam,,False,7109.93
e81087ad-fba2-47d3-8153-a5cafc45f118,C-02151,SKU_1078,Beauty,5,2281.37,THB,10.0,Cash,2024-09-08 10:59:04,Central World,,False,10266.16
04b5424c-61e3-48f6-b433-ae56622791a7,C-06990,1196,Sports,4,271.82,THB,0.0,Cash,2025-02-01 15:44:41,EmQuartier,BTS06,False,1087.28
7c3f96a9-e94a-42d9-b969-ed69a2ddae97,C-00991,SKU-1157,Fashion,2,4101.41,THB,20.0,PromptPay,2025-03-23 21:04:12,Siam,RW,False,6562.26
efe5fe74-d2a3-4669-8f3d-ecc9497ebf60,,1112,Sports,1,3357.2,THB,0.0,Cash,2024-08-02 15:19:42,Online,,False,3357.2
064a26dc-645b-4c68-bd0c-b04490af2f78,C-04183,SKU-1067,Fashion,4,3750.42,THB,0.0,Credit Card,2024-07-04 11:53:17,Central World,RW,False,15001.68
136600d6-180b-4242-8511-afe8bba77830,C-01502,SKU-1022,Home & Living,1,4915.31,THB,15.0,LINE Pay,2025-01-29 15:03:56,Central World,SP06,False,4178.01
a2f0af11-281b-4247-8345-86d567533a1e,C-06885,SKU_1038,Fashion,5,4060.89,THB,20.0,Credit Card,2025-04-06 20:54:06,EmQuartier,,False,16243.56
e7207efd-7ec2-421f-99f2-224f4cc84cad,C-04750,SKU_1175,Beauty,2,4587.12,THB,20.0,Cash,2024-07-25 16:22:00,Icon Siam,BTS02,False,7339.39
f543a2d1-7bd6-427f-986e-5750a8c797c3,C-01708,SKU-1112,Electronics,3,2340.88,THB,10.0,PromptPay,2024-06-20 21:14:43,Online,ME01,False,6320.38
73b1f483-4154-4808-89a9-1cefedb9ad1f,C-08212,SKU-1099,Home & Living,4,4364.36,THB,15.0,Credit Card,2025-01-31 08:40:01,Siam,RW,False,14838.82
ce4bd02c-6ce4-4771-a53a-19c332999596,C-03266,SKU-1158,Electronics,4,3913.14,THB,10.0,Cash,2024-10-27 22:05:09,Icon Siam,SP04,False,14087.3
77c6a0cb-3bee-4938-a78e-8553cbd4dfa6,,1035,Beauty,4,1281.26,THB,0.0,Cash,2025-03-28 09:28:40,Icon Siam,RAO,False,5125.04
c2011db5-155d-4989-ae33-a022fd8564c1,C-08894,SKU-1172,Fashion,5,2410.05,THB,20.0,PromptPay,2025-02-17 18:40:50,Online,,False,9640.2
6af0cf66-090e-448a-a3be-841602362054,C-05541,SKU_1033,Beauty,4,1429.63,THB,20.0,Cash,2025-02-28 14:20:47,Siam,,False,4574.82
017b94d3-44dd-494c-97c7-b4604d7baff9,C-07636,SKU-1173,Home & Living,4,4083.2,THB,5.0,LINE Pay,2025-02-02 22:29:01,EmQuartier,,False,15516.16
ce0b238e-e54f-4158-a3fe-1d2d24457db5,C-05090,SKU_1144,Fashion,3,2801.57,THB,20.0,PromptPay,2025-03-31 18:31:22,EmQuartier,RW,False,6723.77
db29a0ff-1e19-41d9-9433-87d9976b8310,,SKU-1193,Sports,-1,1325.92,THB,20.0,PromptPay,2024-08-20 20:40:41,Online,,True,-1060.74
088a28cc-ba56-4477-a08e-6677a955d631,C-05101,SKU-1128,Fashion,4,3731.01,THB,10.0,Credit Card,2024-09-12 18:33:52,Online,SP03,False,13431.64
8cee621c-7247-4463-afbb-aa2923ededee,,SKU-1101,Fashion,-1,3291.44,THB,0.0,Credit Card,2024-07-09 11:55:41,EmQuartier,,True,-3291.44
3d8072c2-d6f8-438d-b99c-941bcd98f5aa,C-03034,SKU-1094,Home & Living,4,2737.62,THB,10.0,Credit Card,2024-08-25 10:26:56,Icon Siam,,False,9855.43
21901a39-a98d-4b83-b847-ea67431945b9,C-07378,SKU_1066,Fashion,3,3554.5,THB,10.0,Cash,2024-06-25 21:02:09,EmQuartier,LMP,False,9597.15
a093f6f4-c4eb-48b1-90ab-ffd96a430dda,C-01476,SKU-1000,Electronics,3,1690.23,THB,0.0,Cash,2025-01-27 19:58:36,Online,,False,5070.69
7ac5a1bc-1e89-429b-812b-e72da9c60207,C-01469,SKU-1022,Home & Living,5,4545.44,THB,0.0,LINE Pay,2025-04-23 21:07:19,Central World,,False,22727.2
