campaign_id,report_date,impressions,clicks,ctr,spend_thb,currency,conversions_reported,platform,utm_source,notes,is_billing_adjustment,is_tracking_anomaly
LOYALTY_MEMBER_PROGRAM,2024-11-06,260984,5117,1.96,15882.55,THB,11,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-07,281086,8116,2.89,12415.84,THB,18,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-07,371485,7995,2.15,16355.66,THB,15,Facebook,affiliate,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-07,317417,12166,3.83,17752.73,THB,14,Google,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-08,352606,12269,3.48,15618.59,THB,15,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-08,291514,5397,1.85,17972.38,THB,17,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-08,338670,12906,3.81,18544.68,THB,14,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-09,393333,11723,2.98,17714.98,THB,13,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-09,335449,12041,3.59,16545.83,THB,10,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-09,413635,15394,3.72,18797.13,THB,11,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-10,386317,10647,2.76,19548.67,THB,12,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-10,296517,10461,3.53,15334.74,THB,12,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-10,384459,7327,1.91,22213.4,THB,12,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-11,350330,10511,3.0,18062.22,THB,14,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-11,321631,4649,1.45,18385.17,THB,14,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-11,410109,11081,2.7,20280.92,THB,17,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-12,333873,12098,3.62,18974.68,THB,12,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-12,487886,17400,3.57,20954.46,THB,11,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-12,436672,17054,3.91,19122.92,THB,11,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-14,390015,9000,2.31,16649.13,THB,11,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-14,441831,13256,3.0,19327.47,THB,10,Facebook,newsletter,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-14,322388,10844,3.36,15188.09,THB,10,Google,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-15,353653,13475,3.81,18631.87,THB,18,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-15,296330,4331,1.46,18241.95,THB,16,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-15,283004,10700,3.78,17761.01,THB,16,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-16,359880,5655,1.57,17979.86,THB,13,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-16,259938,3706,1.43,13158.25,THB,11,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-16,353918,5838,1.65,16824.34,THB,12,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-16,0,0,0.0,-2672.17,THB,0,Google,,billing adjustment,True,False
LOYALTY_MEMBER_PROGRAM,2024-11-17,311249,4335,1.39,18588.66,THB,15,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-17,357331,6928,1.94,18772.94,THB,12,Facebook,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-17,236012,2438,1.03,15507.23,THB,14,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-18,381426,5747,1.51,21814.03,THB,14,LINE,newsletter,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-18,355648,9560,2.69,15951.35,THB,11,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-18,467885,7681,1.64,20999.34,THB,14,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-19,393103,7261,1.85,19508.12,THB,12,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-19,330256,5830,1.77,16556.21,THB,10,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-19,417829,10962,2.62,23215.44,THB,11,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-20,252540,9495,3.76,15050.83,THB,17,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-20,487094,5016,1.03,20861.01,THB,14,Facebook,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-20,395327,10642,2.69,21084.93,THB,15,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-21,315688,7730,2.45,16489.13,THB,13,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-21,451951,16999,3.76,22162.61,THB,12,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-21,313920,6831,2.18,17645.71,THB,16,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-22,401892,4233,1.05,19127.24,THB,19,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-22,294378,4746,1.61,19049.22,THB,23,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-22,300251,3639,1.21,17963.98,THB,19,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-23,500032,9059,1.81,20563.06,THB,21,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-23,386927,11775,3.04,20515.43,THB,20,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-23,289150,4956,1.71,13524.87,THB,19,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-24,360759,8528,2.36,21920.27,THB,21,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-24,279867,10900,3.89,13761.595,THB,23,Facebook,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-24,509279,19841,3.9,21172.84,THB,22,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-25,497658,12908,2.59,21431.77,THB,15,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-25,235791,6805,2.89,15333.18,THB,10,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-25,317534,12288,3.87,17203.59,THB,15,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-26,292001,8786,3.01,15292.65,THB,14,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-26,270106,3599,1.33,17742.3,THB,10,Facebook,newsletter,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-26,371524,4527,1.22,17486.24,THB,12,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-27,339699,9970,2.93,20477.4,THB,25,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-27,457054,7478,1.64,21936.68,THB,21,Facebook,affiliate,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-27,514609,8640,1.68,22171.46,THB,19,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-28,312849,4320,1.38,16787.37,THB,11,LINE,affiliate,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-28,288135,4965,1.72,17757.98,THB,16,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-28,270792,10130,3.74,13703.88,THB,12,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-29,367918,11288,3.07,16117.19,THB,16,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-29,442736,10497,2.37,20986.68,THB,18,Facebook,affiliate,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-29,401344,6993,1.74,22776.19,THB,18,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-30,303411,9327,3.07,14938.87,THB,13,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-30,281883,5953,2.11,16704.06,THB,15,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-11-30,276919,7079,2.56,18260.72,THB,14,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-01,446087,16778,3.76,19103.78,THB,14,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-01,286345,7745,2.7,16106.92,THB,17,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-01,301584,6149,2.04,19499.5,THB,14,Google,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-02,295423,2977,1.01,17030.28,THB,16,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-02,340498,8434,2.48,18293.59,THB,14,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-02,374624,14869,3.97,19835.62,THB,12,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-03,279124,7841,2.81,18350.99,THB,14,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-03,378243,8075,2.13,17133.27,THB,12,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-03,360227,5895,1.64,18031.91,THB,12,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-04,364358,8861,2.43,18090.34,THB,18,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-04,377134,7201,1.91,17315.8,THB,17,Facebook,newsletter,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-04,335005,12954,3.87,17621.64,THB,14,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-05,394718,10158,2.57,22729.61,THB,16,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-05,492622,8983,1.82,19875.86,THB,16,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-05,435658,7935,1.82,17520.76,THB,15,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-06,438003,16193,3.7,20249.96,THB,16,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-06,343649,10706,3.12,17415.245,THB,19,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-06,406111,13166,3.24,21559.43,THB,19,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-07,414725,15772,3.8,19349.85,THB,19,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-07,433112,15123,3.49,18038.25,THB,17,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-07,447670,10802,2.41,19564.55,THB,18,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-08,259137,10210,3.94,14013.42,THB,14,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-08,255343,4646,1.82,15234.72,THB,19,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-08,325451,5271,1.62,15050.04,THB,14,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-09,436994,7570,1.73,18726.43,THB,18,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-09,468404,18597,3.97,23097.75,THB,22,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-09,432171,13649,3.16,24469.41,THB,19,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-10,434446,17196,3.96,20087.97,THB,20,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-10,331318,4527,1.37,19710.66,THB,16,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-10,257180,7893,3.07,13380.42,THB,23,Google,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-11,308358,5566,1.81,16840.98,THB,11,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-11,364492,13015,3.57,16166.93,THB,10,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-11,340059,5351,1.57,16626.0,THB,10,Google,affiliate,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-12,444704,7283,1.64,17870.94,THB,18,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-12,398530,9608,2.41,17035.08,THB,12,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-12,238913,9407,3.94,12890.34,THB,17,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-13,410180,4784,1.17,20389.995,THB,15,LINE,affiliate,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-13,367877,8641,2.35,15383.29,THB,13,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-13,423456,10737,2.54,18991.26,THB,16,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-14,394414,12935,3.28,24037.06,THB,7,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-14,376114,11518,3.06,15805.03,THB,8,Facebook,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-14,194916,5625,2.89,11375.04,THB,9,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-15,303172,9059,2.99,17546.82,THB,11,LINE,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-15,398781,14788,3.71,21360.97,THB,12,Facebook,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-15,469086,6158,1.31,23718.79,THB,10,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-16,325364,4015,1.23,14952.07,THB,18,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-16,488277,14172,2.9,19699.26,THB,21,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-16,344976,7087,2.05,17053.73,THB,20,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-17,416945,4435,1.06,18041.98,THB,12,LINE,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-17,429137,14207,3.31,25605.28,THB,15,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-17,328557,12947,3.94,14200.16,THB,12,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-18,331000,12979,3.92,19031.12,THB,11,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-18,449177,5939,1.32,19619.49,THB,11,Facebook,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-18,466562,13850,2.97,21319.25,THB,11,Google,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-19,304215,9107,2.99,18602.955,THB,14,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-19,354650,13155,3.71,19180.47,THB,11,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-19,347044,3702,1.07,17256.3,THB,15,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-20,318348,3681,1.16,19073.43,THB,9,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-20,434325,4618,1.06,17389.55,THB,9,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-20,373692,8145,2.18,20042.66,THB,12,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-21,324858,10738,3.31,17316.9,THB,17,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-21,370071,6953,1.88,19370.36,THB,17,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-21,375278,5570,1.48,18252.86,THB,13,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-22,493341,18643,3.78,21429.97,THB,12,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-22,276779,5664,2.05,18192.0,THB,11,Facebook,affiliate,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-22,316106,4677,1.48,13457.49,THB,12,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-23,432245,5058,1.17,21803.62,THB,12,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-23,299323,11489,3.84,15842.57,THB,9,Facebook,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-23,390443,6734,1.72,16535.48,THB,12,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-24,337333,7729,2.29,16695.26,THB,15,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-24,499540,8204,1.64,22113.04,THB,13,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-24,305373,8423,2.76,12460.23,THB,11,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-25,583575,14814,2.54,26962.14,THB,14,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-25,354809,7243,2.04,21237.49,THB,13,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-25,337725,9018,2.67,18947.24,THB,13,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-26,370517,4593,1.24,18182.37,THB,16,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-26,466075,14610,3.13,19118.61,THB,17,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-26,300108,11107,3.7,19766.42,THB,17,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-27,308126,3570,1.16,20107.68,THB,21,LINE,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-27,390125,12266,3.14,19861.25,THB,20,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-27,291176,3127,1.07,18579.68,THB,19,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-28,345543,12533,3.63,17790.65,THB,9,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-28,379606,8947,2.36,17917.33,THB,10,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-28,443483,12323,2.78,17797.34,THB,8,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-29,524320,17886,3.41,21451.2,THB,13,LINE,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-29,451406,11203,2.48,19965.61,THB,11,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-29,230774,3455,1.5,10247.26,THB,10,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-30,310945,5349,1.72,20137.06,THB,18,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-30,289211,3119,1.08,18868.86,THB,24,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-30,346657,11278,3.25,18281.88,THB,23,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-31,395166,13170,3.33,17264.91,THB,17,LINE,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-31,449839,5909,1.31,21424.64,THB,13,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2024-12-31,359623,6018,1.67,20939.03,THB,15,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-01,397763,10375,2.61,16207.92,THB,12,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-01,442273,12206,2.76,19452.73,THB,16,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-01,301213,11705,3.89,15661.28,THB,15,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-01,0,0,0.0,-2677.01,THB,0,Google,,billing adjustment,True,False
LOYALTY_MEMBER_PROGRAM,2025-01-02,218566,8060,3.69,14539.38,THB,13,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-02,380885,13304,3.49,16609.86,THB,8,Facebook,newsletter,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-02,334469,12904,3.86,20704.92,THB,11,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-03,438017,7051,1.61,20954.43,THB,13,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-03,401088,9366,2.34,19744.32,THB,16,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-03,466772,12678,2.72,20327.35,THB,17,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-04,307147,4335,1.41,19752.82,THB,20,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-04,298346,10713,3.59,16569.26,THB,20,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-04,468787,5794,1.24,19521.12,THB,16,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-05,309241,8013,2.59,20534.46,THB,13,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-05,394248,8033,2.04,20407.63,THB,10,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-05,328634,8547,2.6,21602.85,THB,10,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-06,405594,7580,1.87,20281.17,THB,13,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-06,421460,9353,2.22,19299.82,THB,15,Facebook,newsletter,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-06,399289,7572,1.9,21276.25,THB,16,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-07,396417,11029,2.78,18260.4,THB,15,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-07,276210,8352,3.02,15908.18,THB,13,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-07,305751,11611,3.8,17884.9,THB,17,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-08,362145,6515,1.8,16284.85,THB,17,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-08,256160,7514,2.93,16476.59,THB,16,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-08,323940,5812,1.79,17935.735,THB,17,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-09,292893,4569,1.56,16154.18,THB,17,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-09,293734,8976,3.06,17486.44,THB,23,Facebook,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-09,248573,7938,3.19,13125.89,THB,20,Google,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-10,305991,10811,3.53,18919.89,THB,14,LINE,affiliate,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-10,386671,7647,1.98,18336.65,THB,16,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-10,344644,11468,3.33,16086.34,THB,20,Google,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-11,321009,5882,1.83,20146.26,THB,23,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-11,481271,12816,2.66,20911.65,THB,21,Facebook,newsletter,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-11,273048,2838,1.04,13912.54,THB,18,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-12,358130,6544,1.83,16235.84,THB,17,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-12,277774,7962,2.87,16218.19,THB,16,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-12,262551,8550,3.26,15748.6,THB,18,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-13,357505,10227,2.86,20614.39,THB,21,LINE,newsletter,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-13,286249,10530,3.68,17800.31,THB,17,Facebook,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-13,380935,5094,1.34,17605.92,THB,22,Google,affiliate,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-14,196482,7686,3.91,12822.71,THB,16,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-14,436898,10809,2.47,20080.73,THB,21,Facebook,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-14,301565,7270,2.41,14925.37,THB,22,Google,,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-15,372829,4819,1.29,18498.15,THB,17,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-15,411974,5962,1.45,19096.12,THB,19,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-15,538180,14521,2.7,22075.14,THB,16,Google,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-16,240049,4333,1.81,14733.955,THB,13,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-16,170973,6102,3.57,10029.67,THB,9,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-16,434956,17195,3.95,18838.92,THB,9,Google,newsletter,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-17,545420,8392,1.54,23284.74,THB,16,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-17,462040,15611,3.38,21740.44,THB,18,Facebook,newsletter,backfilled,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-17,290318,9840,3.39,18909.9,THB,18,Google,newsletter,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-18,267920,3801,1.42,16981.33,THB,9,LINE,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-18,373900,8055,2.15,20552.92,THB,10,Facebook,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-18,268680,3624,1.35,15656.08,THB,10,Google,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-19,438011,14789,3.38,19643.32,THB,18,LINE,newsletter,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-19,382261,4735,1.24,19723.38,THB,14,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-19,448820,11263,2.51,21248.91,THB,15,Google,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-20,456905,7365,1.61,25922.4,THB,9,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-20,449710,17023,3.79,19412.48,THB,10,Facebook,,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-20,322212,6326,1.96,16933.68,THB,10,Google,affiliate,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-21,336067,4354,1.3,18263.0,THB,16,LINE,newsletter,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-21,294153,4912,1.67,13468.37,THB,13,Facebook,,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-21,286526,3525,1.23,16422.87,THB,15,Google,newsletter,manual adjustment,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-22,332484,9752,2.93,17207.925,THB,20,LINE,affiliate,,False,False
LOYALTY_MEMBER_PROGRAM,2025-01-22,299786,9940,3.32,16892.09,THB,16,Facebook,newsletter,manual adjustment,False,False
